herb,symptom,indication
557,99,1
10,122,0
427,1,0
642,114,0
48,67,0
49,172,1
376,99,1
337,99,1
41,92,0
763,27,0
11,51,1
754,31,0
126,51,0
792,119,0
52,6,1
626,30,0
121,166,0
216,111,0
209,63,1
560,6,1
154,148,0
783,139,0
416,6,1
118,115,1
783,73,1
347,48,0
244,139,0
94,132,0
133,99,1
428,112,0
602,115,1
674,32,1
792,172,1
745,1,0
684,39,0
348,136,0
779,167,0
469,38,1
427,45,0
784,1,1
694,99,1
557,142,0
257,77,0
770,57,0
555,139,0
546,37,0
726,38,0
784,83,0
319,128,0
774,158,0
32,91,0
731,33,1
434,99,1
5,15,0
758,73,1
757,149,0
241,99,1
528,43,0
436,119,0
259,34,0
260,51,1
624,15,0
592,107,0
345,99,1
364,51,1
716,98,1
128,5,1
637,151,1
472,115,1
702,45,1
705,51,1
73,108,0
173,119,0
414,172,1
138,7,0
329,51,1
470,149,0
408,115,1
219,42,0
118,162,0
614,162,1
336,33,1
240,67,1
787,97,0
560,38,1
386,51,1
369,40,0
240,65,1
320,145,0
660,151,1
582,60,0
423,116,0
118,151,0
163,11,0
364,115,1
164,99,1
135,45,1
153,93,0
562,38,1
49,51,1
61,85,0
170,172,1
0,10,0
152,99,1
411,146,0
237,78,0
674,115,1
190,45,1
678,151,1
120,162,1
52,99,1
434,148,0
690,51,1
494,33,1
430,145,0
683,111,0
461,99,1
120,51,1
700,51,1
416,63,1
552,31,1
199,45,1
595,144,0
136,152,0
340,112,0
274,135,1
541,51,1
435,6,1
34,82,0
801,60,1
494,94,0
577,97,1
235,60,1
100,143,0
754,65,1
16,71,0
388,128,0
85,38,1
712,151,1
304,5,1
397,99,0
373,33,1
458,137,0
137,99,1
606,128,0
218,85,0
536,115,1
336,45,1
484,124,1
238,51,1
474,97,1
648,11,0
588,154,0
638,66,0
80,153,0
226,99,1
384,45,1
553,99,1
548,127,1
188,147,0
48,42,0
78,135,1
43,55,1
786,135,1
228,99,1
52,141,0
779,94,0
199,135,0
598,100,0
753,99,1
479,73,1
724,6,1
249,99,1
684,93,0
439,51,1
664,86,0
18,135,0
240,99,1
745,151,1
503,161,0
474,106,0
386,90,0
140,6,1
219,147,0
670,143,0
243,99,1
344,104,0
320,99,1
25,97,1
549,38,1
127,6,1
480,19,0
552,6,1
85,156,0
710,7,0
291,99,1
408,51,1
625,51,1
690,97,0
516,99,1
137,98,1
65,51,1
315,99,1
705,142,0
209,115,1
308,51,1
566,107,0
286,127,0
175,11,0
499,99,1
557,119,0
564,6,1
552,51,1
560,51,1
751,162,1
155,51,1
246,135,1
725,132,0
291,67,1
650,47,0
624,63,1
174,33,1
797,33,1
308,135,1
681,149,0
28,99,1
33,99,1
769,62,0
778,81,0
480,160,0
445,0,0
670,4,0
541,125,0
436,51,1
105,87,0
607,151,0
285,51,1
716,60,1
723,0,0
16,99,1
135,99,1
110,99,1
441,97,1
720,37,0
444,45,1
352,13,0
422,162,1
268,97,0
42,28,0
712,162,1
766,89,0
72,67,0
409,38,1
673,47,0
366,151,1
543,99,1
477,145,0
196,139,0
448,99,1
612,51,1
47,51,1
270,18,0
629,66,0
141,33,1
316,105,0
362,5,0
101,171,1
739,172,0
591,67,1
346,159,0
320,51,1
397,68,0
134,73,1
702,99,1
170,151,1
311,57,0
444,72,0
699,99,1
682,99,1
636,102,0
668,6,1
10,6,1
536,61,0
435,51,1
510,60,1
450,99,1
85,61,0
445,99,1
380,99,1
578,55,0
587,51,1
725,46,0
508,85,0
518,12,0
95,44,0
131,39,0
600,6,1
793,139,0
375,172,1
421,75,1
461,6,1
627,142,0
214,76,0
670,99,1
103,114,0
636,33,0
415,137,0
227,123,0
548,72,0
43,172,1
422,82,0
765,6,1
708,51,1
80,51,1
717,35,0
495,140,0
421,51,1
795,115,1
292,62,0
518,112,0
310,51,1
714,33,1
646,128,0
555,34,0
562,31,1
785,33,1
348,99,1
532,151,1
297,30,0
102,124,0
350,95,0
164,12,0
611,70,0
80,144,0
564,168,0
127,13,0
249,6,1
221,31,0
298,0,0
192,108,1
750,51,1
656,99,1
370,6,1
32,159,0
393,11,0
310,5,0
547,31,1
668,116,0
510,73,0
255,45,1
600,51,1
316,133,0
212,133,0
418,99,0
750,99,1
597,152,0
562,80,0
283,17,0
388,13,0
15,34,0
141,151,1
112,99,1
662,33,1
45,61,0
446,16,0
261,97,1
704,60,1
261,99,1
591,135,1
192,108,1
112,51,1
206,136,0
314,61,0
719,51,1
303,145,0
140,51,1
703,6,1
444,73,1
547,9,0
524,167,0
451,127,1
394,14,0
564,122,0
208,108,0
789,166,0
250,82,0
24,168,0
644,51,1
255,51,1
188,51,1
434,60,1
143,151,1
50,51,1
60,15,0
648,92,0
168,51,1
292,6,1
660,51,1
730,25,0
104,33,1
673,43,0
519,97,1
372,26,0
760,115,0
384,6,1
27,110,0
564,99,1
311,71,0
77,108,0
578,51,1
462,51,1
682,158,0
344,96,0
381,99,1
200,67,1
790,43,0
104,18,0
138,18,0
60,38,0
549,14,1
508,115,1
44,51,1
752,33,1
435,45,1
137,31,1
356,33,1
516,113,1
547,99,1
190,60,1
292,99,1
149,118,0
428,67,0
683,151,1
305,124,1
247,95,0
709,124,1
549,99,1
216,173,0
140,33,1
637,172,1
622,80,0
176,31,1
211,141,0
200,124,1
699,67,1
302,96,0
113,21,0
561,51,1
262,162,0
329,98,1
541,99,1
307,81,0
158,93,0
277,99,1
0,160,0
360,102,1
269,6,0
670,115,1
558,33,1
657,75,0
320,6,1
209,29,0
292,122,0
167,159,0
312,80,0
112,80,1
462,8,0
406,3,0
365,73,0
268,89,0
21,135,0
245,91,0
229,99,1
760,119,0
313,86,0
106,95,0
490,99,1
158,33,1
85,11,0
743,139,0
762,140,0
278,99,1
178,37,0
193,6,1
617,67,1
742,113,0
737,55,0
94,65,0
346,107,0
353,51,1
263,45,1
736,151,1
239,127,0
364,105,0
694,116,0
740,113,0
315,33,1
231,135,0
379,60,1
329,73,0
399,32,1
522,33,1
557,72,1
463,54,0
292,67,1
669,33,1
701,39,0
58,143,0
317,45,1
567,104,0
665,145,0
188,115,1
629,98,1
99,51,1
203,102,0
510,51,1
11,153,0
246,51,1
448,67,1
456,52,0
629,99,1
279,0,0
250,75,0
47,67,1
190,162,0
15,99,1
367,50,0
536,82,0
575,59,0
15,51,1
782,63,0
718,33,1
759,94,0
406,68,0
576,98,1
28,63,1
693,135,1
331,6,1
483,87,0
16,29,0
538,64,0
578,95,0
445,70,0
294,151,1
398,146,0
786,162,1
795,151,1
422,6,1
251,75,0
240,51,1
303,51,0
540,99,1
496,62,0
331,147,0
322,6,1
791,93,0
1,4,0
652,139,0
185,173,0
50,63,1
125,126,0
710,23,0
795,113,1
768,107,0
645,132,0
688,5,0
674,45,0
358,104,0
80,32,1
452,99,1
616,151,1
448,14,1
517,6,1
452,135,0
300,71,0
137,33,1
738,123,0
216,25,0
11,8,0
544,59,1
730,112,0
6,38,0
195,51,1
94,119,0
356,31,0
255,67,1
712,104,0
502,150,0
444,71,0
417,70,0
582,172,1
731,108,0
797,119,0
766,50,0
576,51,1
685,137,0
118,99,1
43,118,1
802,142,0
540,46,0
176,43,1
70,135,0
376,60,1
581,32,1
359,127,0
668,33,1
0,137,0
269,115,1
318,51,1
357,59,1
213,77,0
357,56,0
618,78,0
150,99,1
175,4,0
137,6,1
260,135,1
610,99,1
791,162,0
44,173,0
176,57,0
684,51,1
325,51,1
612,94,0
203,45,1
228,51,1
497,118,0
680,151,1
123,98,1
6,116,0
475,99,1
193,77,0
225,82,0
503,151,0
25,171,1
527,124,1
664,115,1
522,51,1
171,112,0
452,51,1
375,32,1
99,6,1
711,51,0
686,132,0
658,96,0
382,109,0
608,16,0
209,16,0
195,99,1
122,151,1
84,33,1
363,36,0
329,99,1
301,77,0
527,51,1
730,11,0
398,64,0
656,45,1
123,115,1
749,75,0
520,112,0
465,94,0
598,37,0
398,78,0
782,6,1
724,116,0
777,164,0
565,135,1
305,99,1
342,33,1
20,44,0
686,5,0
576,115,1
129,99,1
292,51,1
44,73,1
710,65,1
149,73,1
145,34,0
164,11,0
21,51,1
245,115,0
579,92,0
302,33,1
621,8,0
475,33,1
72,126,0
2,12,0
756,72,0
152,6,1
475,67,1
686,19,0
697,95,0
672,99,1
246,124,1
635,115,1
380,52,0
90,38,1
31,151,1
404,9,0
414,33,1
215,21,0
146,110,0
704,51,1
544,97,1
198,20,0
0,6,1
479,99,1
458,108,0
89,44,0
733,171,0
408,99,1
669,151,1
451,6,1
422,99,1
670,148,0
732,99,1
255,115,1
505,119,0
44,104,0
550,133,0
187,87,0
712,51,1
285,60,1
587,6,1
557,52,0
163,6,0
310,63,1
283,10,0
564,162,1
55,98,0
110,51,1
131,59,0
502,67,0
18,99,1
573,47,0
546,149,0
43,99,1
799,113,0
752,148,0
561,99,1
325,115,1
554,18,0
305,135,1
582,114,0
256,40,0
255,99,1
38,107,0
68,69,0
345,22,0
269,82,0
516,51,1
478,167,0
11,99,1
14,172,0
125,99,0
186,100,0
324,98,0
654,27,0
562,66,0
661,3,0
765,51,1
666,99,1
164,139,0
467,51,1
794,136,0
664,24,0
129,65,1
546,51,1
101,6,1
236,151,1
297,47,0
172,133,0
585,114,0
747,5,0
540,127,1
290,115,1
759,98,0
340,51,1
682,166,0
416,99,1
710,99,1
207,166,0
364,33,1
53,133,0
209,99,1
670,51,1
461,51,1
147,42,0
14,173,0
591,113,1
660,172,1
285,67,1
201,35,0
715,165,0
711,107,0
353,124,1
666,51,1
450,91,0
577,171,1
234,6,1
357,33,1
716,51,1
515,17,0
775,56,0
380,6,1
86,34,0
591,33,1
433,162,0
470,81,0
540,162,1
740,155,0
226,51,1
154,51,1
206,52,0
145,8,1
120,115,1
595,56,0
31,172,1
277,112,0
585,169,0
525,24,0
344,38,1
410,102,0
721,33,1
564,40,0
112,81,1
252,75,0
795,9,0
164,80,0
285,99,1
192,60,1
251,13,0
782,133,0
409,51,1
408,43,1
149,51,1
147,93,0
660,45,1
793,158,0
104,6,1
666,26,0
591,115,1
799,112,0
557,51,1
129,51,1
112,72,1
744,94,0
552,71,0
341,5,1
637,51,1
386,6,1
682,58,0
595,99,1
768,108,0
584,172,1
247,115,1
49,6,1
254,15,0
99,49,0
407,50,0
154,115,1
167,124,1
501,69,0
122,5,0
174,145,0
619,25,0
497,97,1
175,37,0
315,12,0
217,67,0
65,14,1
196,114,0
795,56,0
772,172,1
710,33,1
761,38,1
448,6,1
742,51,1
213,6,1
414,96,0
74,51,1
68,65,0
229,6,1
103,146,0
114,59,0
577,87,0
195,67,1
206,166,0
120,33,1
274,45,1
771,6,1
318,99,1
16,148,0
614,33,1
660,99,1
322,60,1
104,51,1
0,67,1
334,167,0
31,7,0
472,10,0
315,124,1
65,146,0
521,173,0
145,78,0
746,97,0
418,125,0
435,99,1
200,51,1
767,6,1
750,70,0
382,19,0
411,51,1
727,28,0
589,162,0
203,99,1
529,91,0
18,31,1
437,97,0
301,60,1
588,8,0
741,8,0
239,91,0
366,172,1
544,122,0
244,99,1
264,168,0
373,98,1
51,42,0
699,51,1
32,99,1
274,67,1
475,51,1
302,162,1
192,33,1
15,40,0
123,7,0
29,88,0
773,20,0
16,51,1
439,6,1
186,99,1
795,99,1
30,86,0
678,118,0
236,14,1
302,97,1
563,152,0
301,51,1
390,61,0
668,73,1
497,110,0
593,84,0
705,6,1
131,25,0
658,62,0
90,164,0
43,171,1
384,172,1
122,172,1
421,39,0
306,147,0
408,29,1
193,51,1
229,60,1
117,124,1
255,37,0
267,93,0
27,162,0
168,115,1
284,127,1
90,108,0
152,95,0
307,21,0
241,51,1
651,13,0
185,50,0
104,99,1
446,31,1
208,63,1
414,39,0
74,169,0
216,32,1
369,53,0
447,98,1
654,51,1
482,42,0
761,143,0
326,95,0
431,77,0
571,116,0
509,6,0
367,81,0
167,97,0
641,6,1
699,73,0
228,172,0
238,108,1
163,127,1
369,146,0
670,98,1
493,22,0
671,37,0
218,136,0
552,33,1
164,38,1
699,135,1
620,44,0
462,99,1
499,76,0
48,104,0
50,99,1
335,83,0
272,102,0
670,162,1
165,124,1
451,12,0
446,30,0
584,51,1
319,135,1
636,151,1
588,29,0
120,60,1
323,80,0
515,64,0
758,115,1
796,99,1
658,57,0
129,33,1
360,44,0
136,33,1
703,51,1
674,3,0
49,151,1
271,99,1
176,33,1
658,168,0
66,139,0
310,77,0
547,98,0
511,135,1
234,99,1
337,51,1
351,6,1
712,33,1
210,51,0
772,99,1
582,156,0
21,33,1
796,97,1
494,30,0
106,33,1
706,136,0
732,33,1
753,51,1
344,75,0
655,123,0
518,161,0
385,111,0
520,75,0
200,71,0
732,73,0
531,19,0
474,171,1
357,39,0
164,75,1
487,154,0
70,4,0
417,142,0
629,162,1
548,51,1
301,98,0
336,22,0
603,45,1
182,16,0
699,56,0
658,148,0
598,67,1
416,19,0
74,17,0
138,132,0
676,38,0
163,25,1
290,104,0
591,54,1
490,51,1
356,51,1
582,113,0
375,39,0
564,73,0
347,26,0
732,151,1
576,45,1
275,21,0
206,99,1
559,34,0
168,60,1
217,45,1
541,67,1
198,6,1
154,62,0
426,58,0
337,60,1
497,18,0
288,75,0
487,47,0
281,114,0
10,99,1
212,32,0
550,162,0
208,51,1
154,91,0
506,63,1
260,99,1
661,159,0
629,51,1
469,55,1
591,51,1
353,63,1
176,151,1
732,98,1
577,32,1
584,151,1
682,97,1
712,60,1
682,51,1
725,61,0
294,11,0
154,150,0
550,124,0
771,51,1
65,162,1
119,172,1
553,112,0
557,0,0
183,86,0
285,30,0
297,53,0
531,51,1
134,151,1
617,110,0
466,14,0
299,28,0
439,99,1
482,60,0
728,161,0
518,99,1
700,146,0
44,99,1
205,51,1
375,58,0
576,99,1
128,62,0
332,160,0
46,33,1
366,33,1
67,132,0
395,122,0
613,17,0
301,99,1
780,47,0
738,43,1
367,93,0
690,45,0
712,6,1
786,124,1
397,152,0
326,0,0
546,96,0
769,51,1
691,161,0
699,124,1
733,159,0
566,65,0
43,38,1
165,98,1
636,115,1
464,19,0
130,60,0
620,109,0
66,3,0
381,93,0
214,60,1
336,62,0
12,116,0
268,123,0
749,17,0
630,144,0
247,73,1
12,172,1
291,159,0
472,99,1
373,6,1
234,42,1
553,105,0
562,33,1
755,33,1
181,106,0
441,6,1
581,54,1
53,123,0
9,115,1
699,67,1
541,28,0
189,17,0
170,161,0
302,38,1
29,8,0
322,99,1
577,99,1
656,33,1
68,33,1
188,29,1
636,38,1
304,33,1
74,38,1
433,99,1
133,51,1
540,51,1
434,9,0
49,99,1
553,97,1
399,60,0
617,51,1
119,45,0
792,143,0
300,125,0
444,99,1
741,99,1
453,153,0
376,51,1
120,24,0
372,62,0
610,6,1
73,67,1
192,67,1
638,57,0
329,59,1
584,6,1
305,14,1
85,143,0
40,99,1
472,144,0
61,44,0
535,67,0
617,99,1
304,162,1
775,154,0
186,51,1
664,60,1
263,33,1
27,32,0
327,50,0
152,27,0
89,34,0
45,52,0
479,98,1
779,164,0
716,99,1
186,97,1
163,60,1
394,86,0
416,51,1
147,115,0
801,0,0
302,127,1
391,91,0
103,106,0
117,133,0
164,51,1
227,99,1
221,63,1
662,51,1
258,98,0
486,152,0
173,19,0
376,24,0
333,115,1
752,141,0
282,40,0
368,30,0
261,72,1
139,48,0
163,45,1
9,165,0
307,151,1
721,45,0
192,97,1
198,51,1
507,172,0
434,38,0
384,99,1
564,136,0
448,51,1
119,99,1
660,115,1
557,6,1
291,45,1
612,77,0
322,115,1
183,70,0
133,148,0
113,44,0
647,45,1
620,75,0
469,6,1
222,51,1
380,124,0
704,45,1
765,99,1
244,132,0
479,99,1
779,142,0
425,149,0
389,45,1
417,123,0
607,52,0
313,23,0
164,51,1
383,125,0
165,167,0
696,161,0
611,54,0
700,115,1
689,6,1
291,83,0
165,99,1
137,124,1
216,124,1
165,51,1
80,53,0
118,51,1
792,18,0
70,99,0
67,115,0
497,102,1
278,151,1
60,97,1
741,60,1
214,45,1
548,128,1
712,99,1
271,51,1
700,99,1
780,81,0
442,91,0
211,70,0
337,45,1
769,99,1
692,26,0
758,36,0
552,142,0
61,81,0
211,86,0
558,115,1
708,168,0
10,162,1
512,122,0
614,54,1
375,153,0
221,38,1
307,51,1
528,128,0
303,32,0
650,78,0
585,25,0
348,45,1
275,43,0
140,49,0
213,153,0
699,135,1
468,148,0
716,6,1
782,88,1
286,76,0
192,51,1
705,99,1
49,45,1
433,51,1
399,54,1
610,124,1
772,51,1
334,95,0
16,51,1
370,33,1
539,75,0
283,8,0
576,8,0
238,99,1
364,60,1
751,125,0
556,116,0
679,70,0
770,99,0
618,161,0
473,106,0
142,99,1
760,76,0
614,58,0
775,160,0
560,99,1
228,33,1
668,102,1
426,51,1
739,24,0
172,118,0
513,22,0
271,38,1
426,153,0
487,102,0
532,56,0
516,164,0
448,45,1
779,102,0
783,67,1
511,67,1
591,162,1
712,172,1
651,33,1
576,162,1
267,144,0
364,99,1
298,67,1
247,51,1
378,38,0
135,51,1
718,99,1
493,99,1
539,46,0
741,45,1
745,37,0
218,67,1
423,77,0
429,57,0
192,75,0
234,162,1
253,33,1
326,118,0
622,111,0
295,118,0
137,27,0
694,5,0
555,106,0
332,109,0
336,51,1
795,51,1
118,97,1
119,151,1
451,150,0
188,99,1
296,17,0
469,51,1
373,119,0
779,33,1
47,38,1
387,49,0
236,132,0
223,153,0
462,45,1
213,89,0
424,171,1
625,88,1
547,51,1
181,9,0
373,67,1
472,51,1
75,48,0
527,6,1
298,155,0
229,115,1
38,49,0
209,51,1
701,154,0
479,31,1
683,33,1
781,15,0
134,33,1
678,99,1
367,97,1
562,154,0
227,115,1
547,72,1
363,70,0
336,86,0
552,99,1
489,48,0
253,51,1
253,14,1
25,31,1
229,152,0
164,115,1
364,124,1
505,49,0
791,1,0
474,99,1
447,118,0
80,99,1
608,109,0
700,6,1
755,62,0
28,51,1
307,125,0
193,99,1
648,124,0
571,6,0
244,90,0
82,56,0
260,108,0
191,92,0
446,38,0
84,118,0
640,167,0
358,95,0
96,102,0
700,33,1
30,162,1
483,55,0
684,171,0
512,168,0
300,116,0
480,9,0
12,33,1
479,51,1
229,29,1
63,45,1
74,35,0
323,58,1
128,67,0
214,99,1
86,12,0
786,6,1
227,113,1
278,161,0
446,51,1
110,90,0
519,16,0
684,99,1
218,35,0
39,1,0
137,60,1
247,105,0
447,97,0
210,173,0
384,151,1
440,119,0
345,45,1
63,51,1
732,51,1
381,6,1
549,51,1
317,33,1
478,99,1
323,84,1
771,99,1
584,99,1
217,51,1
759,139,0
707,42,0
775,57,0
660,67,1
104,98,1
749,116,0
434,51,1
145,55,1
454,154,0
80,162,1
21,83,0
737,62,0
194,16,0
578,63,1
741,63,1
101,97,1
691,143,0
671,75,0
440,99,1
215,20,0
579,83,0
401,6,0
273,95,0
591,99,1
584,124,1
704,45,1
689,51,1
704,99,1
33,161,0
174,55,0
98,113,1
360,144,0
708,6,1
728,84,0
85,51,1
516,77,0
355,73,0
310,99,1
176,99,1
664,51,1
156,33,1
266,105,0
316,50,0
490,6,1
209,99,1
735,54,1
54,76,0
548,139,0
369,33,0
783,33,1
110,98,1
674,133,0
617,105,0
308,141,0
251,53,0
359,16,0
664,6,1
319,124,1
715,89,0
522,60,1
709,135,1
237,9,0
156,45,1
493,6,1
522,67,1
216,18,0
253,99,1
701,146,0
732,172,1
321,112,0
179,25,0
188,3,0
637,33,1
586,162,1
222,33,1
397,107,0
386,77,0
161,13,0
654,115,1
137,51,1
249,51,1
117,128,0
176,98,1
686,151,0
664,158,0
801,162,1
51,34,0
25,34,0
144,142,0
410,51,1
168,84,0
196,109,0
741,73,0
525,91,0
689,33,1
354,116,0
10,99,1
700,51,1
548,162,0
472,33,1
140,99,1
437,21,0
42,167,0
198,152,0
18,98,1
62,10,0
577,51,1
363,0,0
2,72,1
279,56,0
718,51,1
112,153,0
675,0,0
795,86,0
205,135,1
683,97,0
765,150,0
499,151,0
638,135,0
742,6,1
532,97,1
728,8,0
531,9,0
11,54,1
516,38,0
68,147,0
586,33,1
287,111,0
244,144,0
203,143,0
84,169,0
376,33,1
447,162,1
200,173,0
416,38,1
438,33,1
333,60,1
616,111,0
151,47,0
536,51,1
506,133,0
283,147,0
313,59,0
381,162,1
673,124,0
441,108,1
302,115,1
418,113,1
616,33,1
426,172,0
133,29,0
353,6,1
305,88,1
656,124,1
200,99,1
30,99,1
558,85,0
451,57,0
577,3,0
22,139,0
176,51,1
435,108,0
286,115,0
651,45,1
122,99,1
351,133,0
292,162,1
386,99,1
188,72,1
527,52,0
86,51,1
603,19,0
109,107,0
703,99,1
360,60,1
217,33,1
173,159,0
307,172,1
440,51,1
233,11,0
741,51,1
305,141,0
176,115,1
98,6,1
451,33,1
305,51,1
639,171,0
158,42,0
340,33,1
294,172,1
474,51,1
552,73,1
254,111,0
552,162,1
738,72,1
261,171,1
696,27,0
429,86,0
490,142,0
221,151,1
195,6,1
432,98,1
503,63,0
553,14,1
795,65,1
553,115,1
163,125,0
478,45,1
87,15,0
21,99,1
727,97,0
155,115,1
784,162,1
243,51,1
582,151,1
25,7,0
591,172,1
