herb,symptom,indication
118,115,1
783,73,1
240,33,1
347,48,0
636,134,1
94,132,0
428,112,0
21,120,0
602,115,1
674,32,1
549,126,0
792,172,1
745,1,0
779,167,0
302,45,0
427,45,0
784,1,1
557,142,0
257,77,0
770,57,0
555,139,0
546,37,0
784,83,0
319,128,0
307,129,0
32,91,0
52,51,1
731,33,1
434,99,1
757,149,0
241,99,1
528,43,0
260,51,1
624,15,0
592,107,0
345,99,1
364,51,1
716,98,1
510,99,1
637,151,1
472,115,1
702,45,1
705,51,1
73,108,0
173,119,0
414,172,1
603,29,0
138,7,0
329,51,1
408,115,1
219,42,0
118,162,0
336,33,1
240,67,1
141,172,1
587,45,0
722,120,0
787,97,0
560,38,1
369,40,0
527,99,1
660,151,1
304,130,1
118,151,0
462,32,1
271,2,0
591,97,1
557,134,1
163,11,0
364,115,1
656,60,1
606,142,0
317,130,1
426,45,1
30,12,0
153,93,0
562,38,1
49,51,1
170,172,1
0,10,0
152,99,1
362,138,0
411,146,0
237,78,0
674,115,1
678,151,1
120,162,1
434,148,0
797,62,0
494,33,1
430,145,0
142,51,1
461,99,1
700,51,1
416,63,1
169,150,0
552,31,1
199,45,1
136,152,0
340,112,0
274,135,1
435,6,1
29,95,0
494,94,0
587,99,1
235,60,1
100,143,0
16,71,0
388,128,0
85,38,1
712,151,1
304,5,1
237,120,0
397,99,0
458,137,0
606,128,0
218,85,0
536,115,1
336,45,1
484,124,1
238,51,1
474,97,1
648,11,0
588,154,0
638,66,0
80,153,0
226,99,1
425,2,0
384,45,1
553,99,1
548,127,1
78,135,1
43,55,1
786,135,1
786,99,1
199,135,0
690,134,1
598,100,0
753,99,1
479,73,1
249,99,1
684,93,0
439,51,1
664,86,0
18,135,0
240,99,1
745,151,1
503,161,0
474,106,0
47,54,1
710,79,0
33,51,1
140,6,1
219,147,0
243,99,1
344,104,0
3,131,0
320,99,1
496,40,0
672,37,0
25,97,1
549,38,1
127,6,1
711,91,0
480,19,0
339,134,0
380,53,0
85,156,0
519,166,1
710,7,0
291,99,1
408,51,1
625,51,1
490,25,0
690,97,0
516,99,1
137,98,1
315,99,1
705,142,0
636,113,0
345,115,1
242,34,0
209,115,1
308,51,1
566,107,0
779,51,1
286,127,0
175,11,0
499,99,1
678,33,1
557,119,0
564,6,1
552,51,1
611,37,0
769,151,1
560,51,1
751,162,1
246,135,1
725,132,0
291,67,1
725,1,0
452,121,0
650,47,0
624,63,1
174,33,1
797,33,1
308,135,1
445,103,0
28,99,1
683,130,1
143,63,0
33,99,1
769,62,0
778,81,0
480,160,0
445,0,0
548,163,0
670,4,0
105,87,0
285,51,1
716,60,1
135,99,1
110,99,1
25,138,0
156,114,0
137,134,1
422,162,1
42,28,0
712,162,1
72,67,0
409,38,1
673,47,0
366,151,1
543,99,1
477,145,0
196,139,0
448,99,1
612,51,1
47,51,1
629,66,0
141,33,1
316,105,0
362,5,0
320,51,1
298,72,0
217,130,0
702,99,1
311,57,0
136,130,1
682,99,1
668,6,1
10,6,1
353,99,1
435,51,1
510,60,1
85,61,0
445,99,1
380,99,1
578,55,0
11,134,1
508,85,0
518,12,0
95,44,0
357,63,1
131,39,0
600,6,1
421,75,1
627,142,0
214,76,0
670,99,1
103,114,0
636,33,0
415,137,0
227,123,0
564,134,1
548,72,0
516,134,1
394,4,0
422,82,0
80,51,1
115,33,1
292,62,0
518,112,0
310,51,1
714,33,1
646,128,0
555,34,0
92,33,0
452,79,0
562,31,1
785,33,1
348,99,1
532,151,1
297,30,0
350,95,0
564,51,1
326,117,0
80,144,0
127,13,0
249,6,1
221,31,0
735,74,0
390,167,0
352,120,0
160,164,0
656,99,1
32,159,0
393,11,0
365,84,0
681,103,0
672,67,1
547,31,1
668,116,0
510,73,0
255,45,1
600,51,1
84,130,1
316,133,0
212,133,0
597,152,0
522,4,0
345,111,0
429,164,0
425,90,0
388,13,0
15,34,0
608,163,0
141,151,1
622,104,0
600,99,1
460,78,0
662,33,1
45,61,0
446,16,0
261,97,1
400,104,0
461,134,1
261,99,1
591,135,1
192,108,1
112,51,1
611,131,0
206,136,0
314,61,0
303,145,0
140,51,1
703,6,1
716,52,1
548,99,1
547,9,0
261,51,1
524,167,0
394,14,0
214,51,1
564,122,0
789,166,0
250,82,0
106,130,1
756,116,0
24,168,0
644,51,1
255,51,1
188,51,1
434,60,1
143,151,1
648,92,0
168,51,1
660,51,1
730,25,0
127,162,1
104,33,1
673,43,0
205,93,0
760,115,0
384,6,1
27,110,0
564,99,1
711,74,0
256,139,0
637,99,1
311,71,0
77,108,0
578,51,1
462,51,1
682,158,0
344,96,0
690,99,1
381,99,1
200,67,1
43,14,1
104,18,0
136,52,1
695,38,0
540,108,1
138,18,0
496,119,0
556,127,0
218,134,1
508,115,1
712,134,1
406,106,0
137,31,1
356,33,1
45,169,0
547,99,1
20,120,0
292,99,1
149,118,0
428,67,0
668,133,0
683,151,1
549,99,1
216,173,0
140,33,1
637,172,1
622,80,0
176,31,1
211,141,0
200,124,1
533,99,1
302,96,0
561,51,1
262,162,0
307,81,0
277,99,1
0,160,0
269,6,0
670,115,1
558,33,1
657,75,0
786,51,1
320,6,1
527,126,0
209,29,0
292,122,0
312,80,0
112,80,1
406,3,0
268,89,0
340,162,1
245,91,0
576,97,1
229,99,1
313,86,0
106,95,0
85,11,0
217,2,0
762,140,0
278,99,1
252,96,0
178,37,0
193,6,1
663,60,0
617,67,1
742,113,0
346,107,0
353,51,1
263,45,1
736,151,1
239,127,0
364,105,0
315,33,1
439,172,0
213,170,0
231,135,0
379,60,1
329,73,0
522,33,1
557,72,1
463,54,0
669,33,1
4,41,0
701,39,0
58,143,0
567,104,0
665,145,0
188,115,1
629,98,1
99,51,1
243,113,0
297,114,1
198,99,1
322,45,1
736,38,1
246,51,1
456,52,0
629,99,1
250,75,0
150,24,0
15,99,1
367,50,0
575,59,0
15,51,1
782,63,0
759,94,0
406,68,0
576,98,1
28,63,1
192,130,1
693,135,1
331,6,1
697,33,1
695,50,0
483,87,0
16,29,0
538,64,0
452,49,0
578,95,0
445,70,0
294,151,1
398,146,0
156,134,1
786,162,1
251,75,0
298,134,1
240,51,1
303,51,0
540,99,1
496,62,0
331,147,0
322,6,1
469,134,1
791,93,0
1,4,0
185,173,0
637,157,0
572,30,0
717,39,0
710,23,0
768,107,0
223,63,0
680,136,0
645,132,0
688,5,0
674,45,0
150,52,0
542,51,1
358,104,0
80,32,1
616,151,1
43,60,1
448,14,1
517,6,1
452,135,0
300,71,0
137,33,1
40,134,1
216,25,0
238,90,0
11,8,0
544,59,1
730,112,0
488,141,0
6,38,0
94,119,0
462,162,0
356,31,0
426,138,0
340,138,0
49,3,0
539,164,0
417,70,0
10,134,1
732,130,1
582,172,1
731,108,0
797,119,0
576,51,1
685,137,0
43,118,1
802,142,0
540,46,0
176,43,1
70,135,0
376,60,1
684,134,1
581,32,1
359,127,0
472,157,0
322,51,1
668,33,1
0,137,0
269,115,1
318,51,1
719,41,0
213,77,0
357,56,0
150,99,1
175,4,0
137,6,1
260,135,1
791,162,0
176,57,0
325,51,1
612,94,0
120,74,0
203,45,1
409,99,1
228,51,1
680,151,1
123,98,1
6,116,0
475,99,1
503,151,0
527,124,1
133,32,1
308,99,1
664,115,1
522,51,1
174,134,1
452,51,1
99,6,1
711,51,0
686,132,0
658,96,0
249,134,1
382,109,0
633,83,0
608,16,0
209,16,0
195,99,1
688,75,0
756,172,0
527,51,1
398,64,0
656,45,1
749,75,0
465,94,0
356,67,0
598,37,0
8,109,0
782,6,1
777,164,0
565,135,1
229,51,1
342,33,1
698,59,0
20,44,0
576,115,1
476,22,0
129,99,1
11,130,1
658,17,0
41,70,0
292,51,1
411,99,1
710,65,1
145,34,0
21,51,1
245,115,0
579,92,0
310,138,0
302,33,1
621,8,0
475,33,1
107,46,0
72,126,0
130,131,0
2,12,0
492,19,0
256,41,0
546,99,1
152,6,1
246,99,1
230,48,0
475,67,1
686,19,0
697,95,0
672,99,1
351,20,0
246,124,1
635,115,1
772,151,1
380,52,0
90,38,1
31,151,1
404,9,0
414,33,1
215,21,0
704,51,1
721,97,0
479,99,1
458,108,0
669,45,1
28,134,1
89,44,0
733,171,0
408,99,1
421,96,0
445,6,1
669,151,1
75,130,0
451,6,1
422,99,1
209,51,1
662,130,1
732,99,1
550,133,0
235,138,0
712,51,1
32,51,1
555,31,0
498,15,0
163,6,0
310,63,1
283,10,0
200,63,1
429,63,0
564,162,1
110,51,1
502,67,0
722,117,0
23,16,0
18,99,1
573,47,0
519,46,0
546,149,0
799,113,0
409,81,0
755,99,1
561,99,1
554,18,0
305,135,1
582,114,0
256,40,0
27,90,0
255,99,1
38,107,0
277,118,0
68,69,0
345,22,0
269,82,0
516,51,1
60,45,1
478,167,0
14,172,0
125,99,0
186,100,0
324,98,0
414,98,1
562,66,0
661,3,0
666,99,1
467,51,1
794,136,0
664,24,0
129,65,1
101,6,1
297,47,0
206,51,1
747,5,0
757,163,0
615,89,0
290,115,1
759,98,0
340,51,1
682,166,0
416,99,1
125,26,0
710,99,1
207,166,0
364,33,1
53,133,0
209,99,1
670,51,1
461,51,1
147,42,0
14,173,0
660,172,1
285,67,1
715,165,0
711,107,0
353,124,1
577,171,1
381,134,1
234,6,1
529,134,1
357,33,1
716,51,1
515,17,0
792,130,1
380,6,1
617,82,0
86,34,0
591,33,1
433,162,0
610,88,1
660,6,1
540,162,1
676,2,1
226,51,1
384,134,1
206,52,0
145,8,1
120,115,1
595,56,0
31,172,1
525,24,0
344,38,1
410,102,0
721,33,1
564,40,0
112,81,1
769,98,1
560,115,1
252,75,0
205,134,1
676,33,1
285,99,1
251,13,0
782,133,0
542,99,1
51,22,0
409,51,1
408,43,1
142,6,1
104,6,1
666,26,0
591,115,1
129,51,1
112,72,1
552,71,0
341,5,1
682,58,0
595,99,1
768,108,0
584,172,1
247,115,1
508,130,1
49,6,1
25,99,1
247,121,0
254,15,0
99,49,0
407,50,0
434,115,1
377,165,0
167,124,1
501,69,0
122,5,0
404,16,0
174,145,0
634,157,0
175,37,0
260,77,0
315,12,0
217,67,0
589,157,0
65,14,1
196,114,0
772,172,1
761,38,1
448,6,1
742,51,1
213,6,1
414,96,0
74,51,1
68,65,0
229,6,1
103,146,0
356,99,1
120,33,1
163,151,1
274,45,1
771,6,1
318,99,1
683,98,1
16,148,0
478,6,1
614,33,1
660,99,1
339,162,1
0,67,1
334,167,0
544,6,0
31,7,0
472,10,0
315,124,1
65,146,0
521,173,0
746,97,0
435,99,1
200,51,1
382,19,0
58,58,0
426,134,1
411,51,1
339,99,1
727,28,0
589,162,0
203,99,1
529,91,0
18,31,1
437,97,0
24,154,0
588,8,0
741,8,0
239,91,0
544,122,0
244,99,1
120,131,0
32,99,1
274,67,1
714,54,0
475,51,1
302,162,1
192,33,1
15,40,0
337,4,0
29,88,0
16,51,1
186,99,1
263,77,0
99,89,0
357,134,1
30,86,0
678,118,0
236,14,1
302,97,1
563,152,0
390,61,0
668,73,1
593,84,0
705,6,1
131,25,0
55,149,0
658,62,0
384,172,1
65,134,1
122,172,1
421,39,0
306,147,0
308,130,1
408,29,1
193,51,1
229,60,1
779,130,1
117,124,1
255,37,0
267,93,0
27,162,0
168,115,1
90,108,0
152,95,0
586,170,0
307,21,0
2,134,1
591,80,0
241,51,1
416,151,1
98,73,1
185,50,0
104,99,1
208,63,1
86,33,1
414,39,0
74,169,0
216,32,1
369,53,0
654,51,1
482,42,0
761,143,0
326,95,0
431,77,0
571,116,0
501,41,0
509,6,0
367,81,0
167,97,0
641,6,1
228,172,0
238,108,1
156,101,0
163,127,1
369,146,0
218,136,0
6,99,0
552,33,1
792,157,0
62,27,0
620,44,0
462,99,1
751,33,1
251,165,0
499,76,0
48,104,0
664,125,0
335,83,0
272,102,0
10,51,1
670,162,1
2,162,1
451,12,0
446,30,0
584,51,1
319,135,1
636,151,1
588,29,0
691,79,0
323,80,0
515,64,0
758,115,1
656,115,1
658,57,0
703,51,1
475,152,0
674,3,0
525,38,1
49,151,1
271,99,1
658,168,0
511,135,1
234,99,1
337,51,1
320,33,1
390,128,0
351,6,1
712,33,1
210,51,0
564,103,0
772,99,1
582,156,0
235,93,0
21,33,1
796,97,1
494,30,0
106,33,1
43,54,1
753,51,1
308,170,0
385,111,0
520,75,0
449,51,1
214,134,1
200,71,0
732,73,0
474,171,1
200,130,1
357,39,0
487,154,0
70,4,0
417,142,0
548,51,1
200,66,0
603,45,1
182,16,0
441,138,1
658,148,0
598,67,1
416,19,0
74,17,0
288,41,0
138,132,0
163,25,1
591,54,1
490,51,1
647,134,1
582,113,0
564,73,0
315,51,1
347,26,0
576,45,1
275,21,0
206,99,1
217,45,1
198,6,1
624,45,1
426,58,0
337,60,1
191,67,0
288,75,0
487,47,0
10,99,1
550,162,0
208,51,1
47,99,1
282,121,0
260,99,1
661,159,0
566,150,0
242,105,0
591,51,1
353,63,1
176,151,1
786,68,0
584,151,1
682,97,1
712,60,1
552,33,1
682,51,1
725,61,0
294,11,0
767,108,1
550,124,0
771,51,1
119,172,1
553,112,0
557,0,0
183,86,0
285,30,0
297,53,0
531,51,1
134,151,1
617,110,0
30,134,1
466,14,0
299,28,0
490,98,1
439,99,1
728,161,0
518,99,1
700,146,0
646,121,0
205,51,1
576,99,1
690,33,1
200,80,0
46,33,1
366,33,1
509,42,0
613,17,0
235,121,0
432,33,1
738,43,1
367,93,0
712,6,1
786,124,1
397,152,0
2,130,1
326,0,0
546,96,0
769,51,1
691,161,0
733,159,0
566,65,0
367,130,1
43,38,1
767,45,1
620,109,0
231,47,0
454,148,0
484,108,1
66,3,0
381,93,0
214,60,1
579,60,1
336,130,1
12,116,0
268,123,0
247,73,1
12,172,1
291,159,0
472,99,1
234,42,1
738,129,0
562,33,1
755,33,1
181,106,0
441,6,1
581,54,1
163,121,0
9,115,1
170,161,0
481,134,1
302,38,1
29,8,0
322,99,1
163,134,1
577,99,1
656,33,1
188,29,1
229,98,1
636,38,1
562,117,0
318,144,0
304,33,1
334,35,0
120,134,1
668,55,1
133,51,1
540,51,1
434,9,0
49,99,1
553,97,1
254,101,0
399,60,0
792,143,0
300,125,0
279,150,0
99,99,1
741,99,1
376,51,1
120,24,0
610,6,1
73,67,1
192,67,1
638,57,0
104,41,0
329,59,1
584,6,1
558,6,1
671,6,1
305,14,1
85,143,0
40,99,1
472,144,0
277,117,0
535,67,0
617,99,1
304,162,1
525,45,1
775,154,0
186,51,1
263,33,1
27,32,0
152,27,0
89,34,0
45,52,0
779,164,0
716,99,1
186,97,1
595,171,0
394,86,0
416,51,1
147,115,0
302,127,1
660,134,1
391,91,0
508,134,1
103,106,0
439,90,0
227,99,1
221,63,1
662,51,1
486,152,0
333,115,1
614,98,0
282,40,0
368,30,0
261,72,1
139,48,0
43,115,1
163,45,1
307,151,1
721,45,0
192,97,1
198,51,1
451,130,0
507,172,0
434,38,0
384,99,1
448,51,1
660,115,1
557,6,1
118,31,0
291,45,1
322,115,1
113,44,0
647,45,1
364,6,1
620,75,0
469,6,1
222,51,1
380,124,0
704,45,1
119,134,1
357,63,1
124,173,0
742,99,1
756,137,0
767,8,1
779,142,0
425,149,0
389,45,1
417,123,0
81,134,1
33,55,0
383,125,0
302,99,1
696,161,0
611,54,0
700,115,1
279,27,0
16,99,1
689,6,1
700,29,1
291,83,0
12,151,1
137,124,1
80,53,0
118,51,1
70,99,0
278,151,1
60,97,1
741,60,1
214,45,1
384,51,1
548,128,1
712,99,1
700,99,1
17,71,0
780,81,0
442,91,0
337,45,1
692,26,0
758,36,0
552,142,0
115,130,1
211,86,0
708,168,0
10,162,1
512,122,0
99,45,1
331,165,0
307,51,1
528,128,0
337,168,0
159,130,0
650,78,0
348,45,1
140,49,0
131,139,0
213,153,0
468,148,0
782,88,1
286,76,0
192,51,1
705,99,1
49,45,1
433,51,1
490,125,0
399,54,1
479,19,0
772,51,1
16,51,1
539,75,0
283,8,0
576,8,0
238,99,1
364,60,1
751,125,0
556,116,0
755,134,1
770,99,0
214,6,1
473,106,0
142,99,1
760,76,0
614,58,0
775,160,0
47,134,1
340,6,1
101,85,0
560,99,1
426,99,1
228,33,1
532,170,0
668,102,1
172,118,0
494,118,1
487,102,0
532,56,0
731,26,0
516,164,0
448,45,1
779,102,0
783,67,1
511,67,1
591,162,1
712,172,1
651,33,1
775,82,0
576,162,1
267,144,0
364,99,1
298,67,1
357,33,1
247,51,1
378,38,0
564,118,0
614,121,0
298,41,0
135,51,1
539,46,0
496,66,0
741,45,1
489,121,0
40,51,1
581,6,1
302,51,1
745,37,0
218,67,1
429,57,0
192,75,0
234,162,1
708,99,1
253,33,1
326,118,0
622,111,0
295,118,0
682,127,1
137,27,0
210,31,0
555,106,0
336,51,1
153,92,0
772,130,1
118,97,1
416,172,1
136,33,1
495,128,0
119,151,1
451,150,0
188,99,1
469,51,1
779,33,1
47,38,1
236,132,0
223,153,0
462,45,1
424,171,1
94,170,0
625,88,1
547,51,1
472,51,1
75,48,0
527,6,1
298,155,0
229,115,1
38,49,0
209,51,1
479,31,1
683,33,1
134,33,1
678,99,1
307,115,1
367,97,1
581,130,1
547,72,1
336,86,0
489,48,0
253,14,1
25,31,1
229,152,0
791,1,0
80,99,1
700,6,1
65,99,1
307,125,0
193,99,1
571,6,0
39,43,0
244,90,0
82,56,0
260,108,0
457,41,0
9,7,0
191,92,0
446,38,0
84,118,0
640,167,0
96,102,0
700,33,1
30,162,1
483,55,0
684,171,0
512,168,0
480,9,0
610,51,1
323,60,0
12,33,1
479,51,1
229,29,1
63,45,1
74,35,0
214,99,1
86,12,0
680,52,0
786,6,1
278,161,0
216,67,1
59,45,0
2,33,1
672,7,0
222,134,1
94,51,1
519,16,0
684,99,1
696,98,0
218,35,0
39,1,0
137,60,1
247,105,0
245,136,0
210,173,0
384,151,1
63,51,1
732,51,1
381,6,1
579,43,1
549,51,1
317,33,1
323,84,1
140,134,1
771,99,1
602,51,1
584,99,1
217,51,1
759,139,0
707,42,0
775,57,0
660,67,1
104,98,1
496,125,0
749,116,0
434,51,1
145,55,1
454,154,0
80,162,1
21,83,0
737,62,0
194,16,0
578,63,1
101,97,1
691,143,0
440,99,1
215,20,0
401,6,0
273,95,0
591,99,1
584,124,1
452,33,1
704,99,1
33,161,0
192,115,1
174,55,0
98,113,1
728,84,0
85,51,1
516,77,0
355,73,0
664,51,1
156,33,1
266,105,0
85,103,0
490,6,1
209,99,1
54,76,0
286,111,0
88,115,1
548,139,0
369,33,0
783,33,1
110,98,1
192,130,1
595,51,1
617,105,0
308,141,0
339,64,0
205,6,1
475,130,1
664,6,1
438,130,1
319,124,1
715,89,0
522,60,1
240,134,1
237,9,0
517,134,1
499,51,1
216,18,0
253,99,1
445,134,1
701,146,0
732,172,1
179,25,0
188,3,0
169,7,0
637,33,1
586,162,1
85,63,1
539,101,0
222,33,1
397,107,0
786,134,1
772,33,1
654,115,1
137,51,1
249,51,1
117,128,0
176,98,1
686,151,0
664,158,0
529,63,0
25,34,0
319,6,1
144,142,0
410,51,1
155,67,1
168,84,0
196,109,0
741,73,0
689,33,1
10,99,1
700,51,1
23,84,0
548,162,0
472,33,1
140,99,1
437,21,0
42,167,0
198,152,0
62,10,0
577,51,1
123,99,1
2,72,1
279,56,0
47,151,1
421,2,1
718,51,1
112,153,0
675,0,0
337,134,1
205,135,1
683,97,0
499,151,0
638,135,0
187,172,0
742,6,1
532,97,1
728,8,0
531,9,0
11,54,1
516,38,0
68,147,0
586,33,1
287,111,0
143,79,0
203,143,0
84,169,0
376,33,1
200,173,0
416,38,1
438,33,1
712,115,1
333,60,1
616,111,0
151,47,0
536,51,1
506,133,0
283,147,0
710,2,0
612,67,1
313,59,0
381,162,1
673,124,0
441,108,1
292,26,0
656,51,1
25,98,1
133,29,0
414,151,1
353,6,1
305,88,1
618,59,0
656,124,1
567,141,0
200,99,1
477,163,0
30,99,1
558,85,0
451,57,0
577,3,0
598,4,0
176,51,1
286,115,0
651,45,1
122,99,1
644,81,0
718,55,1
188,72,1
527,52,0
86,51,1
603,19,0
543,51,1
217,33,1
173,159,0
307,172,1
533,51,1
233,11,0
741,51,1
176,115,1
510,3,0
98,6,1
305,51,1
639,171,0
294,172,1
474,51,1
552,73,1
460,173,0
254,111,0
738,72,1
783,11,0
137,115,1
261,171,1
696,27,0
429,86,0
490,142,0
221,151,1
19,20,0
195,6,1
432,98,1
357,134,1
503,63,0
553,14,1
536,77,0
553,115,1
467,79,0
163,125,0
478,45,1
87,15,0
612,134,1
21,99,1
727,97,0
155,115,1
784,162,1
243,51,1
582,151,1
73,43,0
25,7,0
591,172,1
323,134,1
