herb,symptom,indication
636,134,1
133,99,1
428,112,0
602,115,1
674,32,1
549,126,0
792,172,1
745,1,0
684,39,0
348,136,0
469,38,1
302,45,0
784,1,1
557,142,0
770,57,0
555,139,0
546,37,0
726,38,0
319,128,0
774,158,0
32,91,0
52,51,1
731,33,1
5,15,0
758,73,1
528,43,0
259,34,0
260,51,1
624,15,0
345,99,1
364,51,1
510,99,1
637,151,1
472,115,1
702,45,1
676,75,1
73,108,0
173,119,0
414,172,1
138,7,0
329,51,1
408,115,1
118,162,0
614,162,1
240,67,1
587,45,0
722,120,0
787,97,0
369,40,0
527,99,1
240,65,1
320,145,0
660,151,1
582,60,0
63,74,0
304,130,1
118,151,0
462,32,1
473,117,0
271,2,0
591,97,1
163,11,0
364,115,1
656,60,1
606,142,0
317,130,1
135,45,1
153,93,0
562,38,1
49,51,1
170,172,1
0,10,0
152,99,1
237,78,0
674,115,1
678,151,1
120,162,1
52,99,1
434,148,0
690,51,1
494,33,1
683,111,0
142,51,1
120,51,1
700,51,1
169,150,0
552,31,1
595,144,0
136,152,0
274,135,1
435,6,1
29,95,0
34,82,0
322,134,1
494,94,0
577,97,1
235,60,1
100,143,0
16,71,0
388,128,0
85,38,1
712,151,1
304,5,1
458,137,0
137,99,1
606,128,0
218,85,0
536,115,1
238,51,1
474,97,1
648,11,0
588,154,0
226,99,1
425,2,0
384,45,1
548,127,1
188,147,0
48,42,0
43,55,1
786,135,1
228,99,1
52,141,0
786,99,1
779,94,0
199,135,0
690,134,1
598,100,0
753,99,1
33,105,0
479,73,1
249,99,1
684,93,0
439,51,1
664,86,0
240,99,1
503,161,0
47,54,1
710,79,0
33,51,1
670,143,0
557,114,0
129,130,1
243,99,1
344,104,0
3,131,0
320,99,1
672,37,0
25,97,1
549,38,1
127,6,1
480,19,0
339,134,0
552,6,1
519,166,1
710,7,0
291,99,1
408,51,1
428,171,0
625,51,1
490,25,0
690,97,0
516,99,1
264,152,0
137,98,1
65,51,1
315,99,1
705,142,0
636,113,0
345,115,1
242,34,0
209,115,1
308,51,1
566,107,0
779,51,1
286,127,0
175,11,0
678,33,1
557,119,0
564,6,1
552,51,1
611,37,0
769,151,1
560,51,1
145,59,0
751,162,1
155,51,1
246,135,1
291,67,1
452,121,0
650,47,0
174,33,1
797,33,1
308,135,1
445,103,0
681,149,0
683,130,1
33,99,1
778,81,0
445,0,0
548,163,0
105,87,0
285,51,1
716,60,1
16,99,1
672,33,1
135,99,1
110,99,1
672,51,1
25,138,0
441,97,1
156,114,0
137,134,1
352,13,0
704,99,1
422,162,1
268,97,0
42,28,0
712,162,1
72,67,0
409,38,1
366,151,1
543,99,1
477,145,0
196,139,0
448,99,1
612,51,1
47,51,1
629,66,0
439,134,1
362,5,0
101,171,1
591,67,1
346,159,0
397,68,0
134,73,1
298,72,0
702,99,1
170,151,1
311,57,0
136,130,1
682,99,1
636,102,0
668,6,1
537,87,0
536,61,0
353,99,1
435,51,1
510,60,1
85,61,0
587,51,1
11,134,1
725,46,0
508,85,0
518,12,0
95,44,0
357,63,1
600,6,1
793,139,0
421,75,1
461,6,1
627,142,0
214,76,0
670,99,1
103,114,0
636,33,0
415,137,0
227,123,0
548,72,0
43,172,1
516,134,1
394,4,0
400,86,0
422,82,0
708,51,1
80,51,1
717,35,0
495,140,0
421,51,1
292,62,0
518,112,0
310,51,1
646,128,0
555,34,0
92,33,0
452,79,0
562,31,1
785,33,1
348,99,1
532,151,1
297,30,0
350,95,0
23,74,0
611,70,0
564,51,1
80,144,0
564,168,0
249,6,1
221,31,0
735,74,0
298,0,0
192,108,1
390,167,0
160,164,0
656,99,1
32,159,0
310,5,0
365,84,0
681,103,0
672,67,1
547,31,1
510,73,0
600,51,1
316,133,0
212,133,0
522,4,0
562,80,0
283,17,0
425,90,0
388,13,0
15,34,0
608,163,0
141,151,1
622,104,0
600,99,1
460,78,0
112,99,1
662,33,1
261,97,1
400,104,0
704,60,1
591,135,1
192,108,1
402,103,0
611,131,0
206,136,0
314,61,0
719,51,1
303,145,0
140,51,1
703,6,1
716,52,1
548,99,1
547,9,0
207,39,0
261,51,1
524,167,0
451,127,1
214,51,1
208,108,0
106,130,1
756,116,0
24,168,0
644,51,1
494,134,1
255,51,1
188,51,1
60,15,0
648,92,0
292,6,1
660,51,1
730,25,0
127,162,1
673,43,0
205,93,0
519,97,1
760,115,0
384,6,1
27,110,0
564,99,1
711,74,0
637,99,1
311,71,0
168,41,0
578,51,1
344,96,0
690,99,1
381,99,1
790,43,0
43,14,1
104,18,0
695,38,0
540,108,1
641,134,1
138,18,0
60,38,0
549,14,1
496,119,0
556,127,0
218,134,1
508,115,1
712,134,1
406,106,0
435,45,1
137,31,1
356,33,1
45,169,0
516,113,1
547,99,1
20,120,0
292,99,1
149,118,0
428,67,0
668,133,0
683,151,1
305,124,1
292,134,1
247,95,0
216,173,0
140,33,1
176,31,1
211,141,0
200,124,1
533,99,1
113,21,0
561,51,1
262,162,0
329,98,1
307,81,0
277,99,1
670,115,1
558,33,1
657,75,0
786,51,1
662,99,1
320,6,1
523,109,0
527,126,0
292,122,0
167,159,0
312,80,0
112,80,1
462,8,0
365,73,0
268,89,0
21,135,0
245,91,0
576,97,1
229,99,1
760,119,0
313,86,0
106,95,0
490,99,1
85,11,0
217,2,0
743,139,0
278,99,1
178,37,0
193,6,1
617,67,1
388,59,0
737,55,0
94,65,0
346,107,0
353,51,1
736,151,1
239,127,0
315,33,1
439,172,0
213,170,0
379,60,1
329,73,0
399,32,1
522,33,1
463,54,0
292,67,1
669,33,1
4,41,0
58,143,0
317,45,1
567,104,0
665,145,0
95,2,0
629,98,1
99,51,1
203,102,0
510,51,1
322,45,1
11,153,0
30,6,1
736,38,1
246,51,1
448,67,1
279,0,0
250,75,0
47,67,1
15,99,1
536,82,0
575,59,0
15,51,1
782,63,0
718,33,1
759,94,0
406,68,0
467,99,1
796,51,1
576,98,1
192,130,1
693,135,1
331,6,1
697,33,1
695,50,0
483,87,0
209,38,1
452,49,0
294,151,1
398,146,0
156,134,1
786,162,1
422,6,1
240,51,1
303,51,0
540,99,1
496,62,0
331,147,0
322,6,1
469,134,1
791,93,0
1,4,0
185,173,0
572,30,0
717,39,0
125,126,0
710,23,0
223,63,0
680,136,0
645,132,0
688,5,0
674,45,0
150,52,0
542,51,1
80,32,1
452,99,1
616,151,1
43,60,1
448,14,1
517,6,1
452,135,0
300,71,0
137,33,1
40,134,1
738,123,0
216,25,0
238,90,0
730,112,0
488,141,0
581,33,1
195,51,1
94,119,0
462,162,0
356,31,0
426,138,0
340,138,0
255,67,1
712,104,0
539,164,0
502,150,0
10,134,1
732,130,1
582,172,1
731,108,0
203,51,1
576,51,1
685,137,0
784,103,0
118,99,1
43,118,1
802,142,0
540,46,0
70,135,0
376,60,1
359,127,0
668,33,1
0,137,0
269,115,1
318,51,1
357,59,1
719,41,0
213,77,0
357,56,0
618,78,0
542,172,1
175,4,0
137,6,1
260,135,1
610,99,1
791,162,0
684,51,1
325,51,1
612,94,0
120,74,0
203,45,1
409,99,1
228,51,1
329,38,1
123,98,1
6,116,0
475,99,1
193,77,0
225,82,0
503,151,0
25,171,1
527,124,1
133,32,1
664,115,1
522,51,1
174,134,1
91,134,0
452,51,1
711,51,0
658,96,0
249,134,1
382,109,0
209,16,0
195,99,1
122,151,1
84,33,1
688,75,0
329,99,1
756,172,0
730,11,0
656,45,1
123,115,1
520,112,0
465,94,0
356,67,0
598,37,0
398,78,0
8,109,0
782,6,1
565,135,1
305,99,1
229,51,1
25,6,1
698,59,0
20,44,0
686,5,0
476,22,0
658,17,0
292,51,1
411,99,1
149,73,1
145,34,0
21,51,1
245,115,0
579,92,0
310,138,0
302,33,1
621,8,0
107,46,0
130,131,0
2,12,0
492,19,0
756,72,0
256,41,0
546,99,1
152,6,1
230,48,0
475,67,1
686,19,0
351,20,0
246,124,1
635,115,1
772,151,1
380,52,0
90,38,1
31,151,1
404,9,0
414,33,1
215,21,0
704,51,1
544,97,1
721,97,0
198,20,0
0,6,1
28,134,1
89,44,0
733,171,0
421,96,0
445,6,1
669,151,1
75,130,0
422,99,1
670,148,0
662,130,1
732,99,1
255,115,1
505,119,0
550,133,0
235,138,0
187,87,0
285,60,1
555,31,0
587,6,1
498,15,0
557,52,0
163,6,0
474,98,1
310,63,1
200,63,1
429,63,0
564,162,1
55,98,0
131,59,0
502,67,0
230,131,0
722,117,0
678,172,1
18,99,1
573,47,0
519,46,0
546,149,0
43,99,1
799,113,0
409,81,0
561,99,1
325,115,1
554,18,0
305,135,1
582,114,0
27,90,0
255,99,1
68,69,0
345,22,0
269,82,0
516,51,1
60,45,1
11,99,1
125,99,0
186,100,0
654,27,0
661,3,0
666,99,1
467,51,1
794,136,0
664,24,0
546,51,1
101,6,1
236,151,1
206,51,1
172,133,0
747,5,0
540,127,1
757,163,0
166,6,1
615,89,0
290,115,1
340,51,1
682,166,0
207,166,0
364,33,1
53,133,0
209,99,1
670,51,1
461,51,1
14,173,0
591,113,1
660,172,1
201,35,0
715,165,0
711,107,0
353,124,1
666,51,1
577,171,1
66,34,0
529,134,1
357,33,1
716,51,1
515,17,0
775,56,0
792,130,1
380,6,1
617,82,0
86,34,0
591,33,1
610,88,1
660,6,1
540,162,1
226,51,1
384,134,1
145,8,1
235,120,0
120,115,1
595,56,0
31,172,1
277,112,0
525,24,0
344,38,1
410,102,0
721,33,1
112,81,1
769,98,1
560,115,1
676,33,1
285,99,1
192,60,1
251,13,0
782,133,0
542,99,1
408,43,1
629,6,1
149,51,1
147,93,0
142,6,1
660,45,1
793,158,0
104,6,1
591,115,1
799,112,0
557,51,1
129,51,1
112,72,1
744,94,0
552,71,0
341,5,1
637,51,1
560,64,0
682,58,0
595,99,1
768,108,0
584,172,1
247,115,1
508,130,1
648,120,0
49,6,1
25,99,1
247,121,0
254,15,0
407,50,0
310,98,0
434,115,1
377,165,0
167,124,1
501,69,0
122,5,0
174,145,0
634,157,0
175,37,0
260,77,0
315,12,0
589,157,0
65,14,1
6,21,0
196,114,0
772,172,1
710,33,1
742,51,1
414,96,0
68,65,0
103,146,0
114,59,0
577,87,0
195,67,1
206,166,0
163,151,1
274,45,1
771,6,1
683,98,1
16,148,0
478,6,1
614,33,1
660,99,1
322,60,1
104,51,1
339,162,1
0,67,1
334,167,0
793,134,1
544,6,0
31,7,0
65,146,0
521,173,0
145,78,0
435,99,1
573,42,0
767,6,1
104,130,1
382,19,0
58,58,0
426,134,1
411,51,1
529,91,0
18,31,1
437,97,0
24,154,0
588,8,0
741,8,0
366,172,1
544,122,0
57,160,0
264,168,0
51,42,0
32,99,1
274,67,1
714,54,0
475,51,1
302,162,1
192,33,1
123,7,0
29,88,0
16,51,1
439,6,1
186,99,1
263,77,0
99,89,0
357,134,1
30,86,0
678,118,0
236,14,1
302,97,1
563,152,0
390,61,0
668,73,1
593,84,0
658,62,0
90,164,0
43,171,1
384,172,1
199,161,0
65,134,1
122,172,1
308,130,1
193,51,1
779,130,1
27,162,0
168,115,1
275,79,0
90,108,0
152,95,0
586,170,0
307,21,0
2,134,1
591,80,0
241,51,1
98,73,1
651,13,0
185,50,0
104,99,1
446,31,1
208,63,1
414,39,0
74,169,0
216,32,1
654,51,1
482,42,0
761,143,0
326,95,0
431,77,0
571,116,0
241,134,1
501,41,0
509,6,0
367,81,0
641,6,1
238,108,1
156,101,0
637,6,1
163,127,1
369,146,0
670,98,1
671,37,0
552,33,1
792,157,0
620,44,0
751,33,1
251,165,0
499,76,0
191,138,0
48,104,0
335,83,0
272,102,0
10,51,1
670,162,1
2,162,1
584,51,1
322,145,0
636,151,1
378,45,0
588,29,0
120,60,1
295,141,0
323,80,0
727,170,0
515,64,0
758,115,1
656,115,1
796,99,1
129,33,1
136,33,1
703,51,1
674,3,0
49,151,1
176,33,1
658,168,0
66,139,0
310,77,0
547,98,0
511,135,1
337,51,1
390,128,0
712,33,1
210,51,0
564,103,0
582,156,0
21,33,1
796,97,1
106,33,1
654,99,1
43,54,1
732,33,1
753,51,1
344,75,0
518,161,0
308,170,0
385,111,0
520,75,0
449,51,1
214,134,1
732,73,0
531,19,0
474,171,1
200,130,1
357,39,0
487,154,0
70,4,0
636,51,1
417,142,0
629,162,1
548,51,1
336,22,0
182,16,0
441,138,1
658,148,0
598,67,1
416,19,0
74,17,0
288,41,0
676,38,0
163,25,1
290,104,0
490,51,1
647,134,1
558,147,0
356,51,1
582,113,0
564,73,0
347,26,0
732,151,1
576,45,1
275,21,0
206,99,1
559,34,0
168,60,1
217,45,1
624,45,1
426,58,0
337,60,1
191,67,0
422,98,1
487,47,0
281,114,0
10,99,1
212,32,0
550,162,0
208,51,1
47,99,1
506,63,1
260,99,1
661,159,0
566,150,0
629,51,1
469,55,1
242,105,0
591,51,1
353,63,1
176,151,1
732,98,1
577,32,1
786,68,0
584,151,1
397,170,0
552,33,1
682,51,1
548,6,1
725,61,0
294,11,0
771,51,1
65,162,1
119,172,1
553,112,0
557,0,0
183,86,0
285,30,0
531,51,1
134,151,1
152,67,1
30,134,1
299,28,0
490,98,1
439,99,1
482,60,0
728,161,0
518,99,1
700,146,0
646,121,0
205,51,1
576,99,1
690,33,1
200,80,0
46,33,1
509,42,0
395,122,0
235,121,0
780,47,0
432,33,1
738,43,1
362,34,0
367,93,0
690,45,0
272,47,0
712,6,1
786,124,1
2,130,1
326,0,0
546,96,0
769,51,1
733,159,0
43,38,1
636,115,1
767,45,1
130,60,0
620,109,0
231,47,0
454,148,0
484,108,1
66,3,0
381,93,0
214,60,1
579,60,1
336,62,0
12,116,0
268,123,0
749,17,0
291,159,0
234,42,1
738,129,0
553,105,0
562,33,1
755,33,1
181,106,0
441,6,1
644,115,1
53,123,0
9,115,1
189,17,0
170,161,0
481,134,1
302,38,1
29,8,0
322,99,1
163,134,1
577,99,1
656,33,1
68,33,1
188,29,1
229,98,1
636,38,1
562,117,0
376,115,1
318,144,0
304,33,1
334,35,0
120,134,1
74,38,1
433,99,1
133,51,1
540,51,1
434,9,0
49,99,1
254,101,0
399,60,0
617,51,1
119,45,0
300,125,0
279,150,0
741,99,1
318,98,1
120,24,0
610,6,1
73,67,1
192,67,1
638,57,0
104,41,0
329,59,1
558,6,1
402,56,0
305,14,1
40,99,1
472,144,0
277,117,0
535,67,0
304,162,1
525,45,1
775,154,0
186,51,1
664,60,1
27,32,0
152,27,0
89,34,0
45,52,0
479,98,1
779,164,0
186,97,1
595,171,0
163,60,1
394,86,0
416,51,1
147,115,0
302,127,1
730,97,0
660,134,1
391,91,0
508,134,1
103,106,0
117,133,0
439,90,0
227,99,1
662,51,1
486,152,0
173,19,0
376,24,0
333,115,1
614,98,0
261,72,1
139,48,0
43,115,1
163,45,1
9,165,0
307,151,1
721,45,0
192,97,1
434,38,0
384,99,1
564,136,0
448,51,1
119,99,1
660,115,1
557,6,1
291,45,1
612,77,0
322,115,1
183,70,0
133,148,0
364,6,1
620,75,0
469,6,1
222,51,1
380,124,0
704,45,1
357,63,1
124,173,0
742,99,1
244,132,0
479,99,1
756,137,0
767,8,1
779,142,0
425,149,0
417,123,0
81,134,1
313,23,0
33,55,0
383,125,0
302,99,1
696,161,0
611,54,0
279,27,0
16,99,1
700,29,1
774,134,0
12,151,1
137,124,1
216,124,1
80,53,0
792,18,0
60,97,1
214,45,1
548,128,1
712,99,1
271,51,1
700,99,1
17,71,0
780,81,0
442,91,0
211,70,0
337,45,1
769,99,1
11,121,0
758,36,0
552,142,0
115,130,1
558,115,1
411,6,1
708,168,0
10,162,1
462,134,0
512,122,0
359,71,0
614,54,1
221,38,1
99,45,1
307,51,1
303,32,0
337,168,0
537,121,0
348,45,1
275,43,0
140,49,0
131,139,0
213,153,0
468,148,0
716,6,1
782,88,1
286,76,0
192,51,1
490,125,0
399,54,1
610,124,1
479,19,0
772,51,1
334,95,0
16,51,1
539,75,0
283,8,0
576,8,0
238,99,1
751,125,0
556,116,0
94,99,1
214,6,1
618,161,0
760,76,0
614,58,0
47,134,1
340,6,1
101,85,0
560,99,1
426,99,1
228,33,1
532,170,0
426,51,1
172,118,0
513,22,0
271,38,1
426,153,0
487,102,0
532,56,0
731,26,0
448,45,1
511,67,1
591,162,1
712,172,1
651,33,1
775,82,0
576,162,1
267,144,0
364,99,1
298,67,1
357,33,1
247,51,1
378,38,0
564,118,0
298,41,0
135,51,1
718,99,1
539,46,0
496,66,0
741,45,1
40,51,1
581,6,1
789,163,0
745,37,0
429,57,0
192,75,0
234,162,1
708,99,1
326,118,0
622,111,0
295,118,0
682,127,1
137,27,0
555,106,0
336,51,1
153,92,0
468,107,0
118,97,1
416,172,1
136,33,1
495,128,0
119,151,1
451,150,0
47,38,1
387,49,0
236,132,0
223,153,0
462,45,1
213,89,0
424,171,1
428,39,0
94,170,0
108,114,0
625,88,1
547,51,1
181,9,0
472,51,1
75,48,0
527,6,1
298,155,0
476,120,0
229,115,1
38,49,0
209,51,1
701,154,0
479,31,1
637,143,0
683,33,1
781,15,0
134,33,1
678,99,1
307,115,1
367,97,1
562,154,0
581,130,1
227,115,1
547,72,1
336,86,0
552,99,1
489,48,0
253,51,1
253,14,1
25,31,1
229,152,0
364,124,1
505,49,0
791,1,0
474,99,1
80,99,1
608,109,0
755,62,0
65,99,1
28,51,1
307,125,0
193,99,1
648,124,0
39,43,0
244,90,0
82,56,0
260,108,0
457,41,0
9,7,0
380,51,1
446,38,0
84,118,0
640,167,0
358,95,0
96,102,0
700,33,1
483,55,0
684,171,0
300,116,0
610,51,1
12,33,1
479,51,1
229,29,1
582,45,1
63,45,1
74,35,0
323,58,1
214,99,1
680,52,0
786,6,1
227,113,1
278,161,0
446,51,1
110,90,0
2,33,1
672,7,0
222,134,1
94,51,1
519,16,0
696,98,0
218,35,0
39,1,0
247,105,0
245,136,0
234,134,1
384,151,1
440,119,0
345,45,1
716,12,0
63,51,1
732,51,1
381,6,1
579,43,1
549,51,1
317,33,1
478,99,1
140,134,1
771,99,1
602,51,1
759,139,0
707,42,0
775,57,0
660,67,1
85,10,0
104,98,1
479,51,1
496,125,0
57,101,0
434,51,1
145,55,1
454,154,0
80,162,1
21,83,0
194,16,0
578,63,1
741,63,1
101,97,1
691,143,0
671,75,0
440,99,1
579,83,0
401,6,0
467,134,1
591,99,1
584,124,1
452,33,1
704,45,1
689,51,1
33,161,0
192,115,1
708,6,1
333,99,1
728,84,0
85,51,1
516,77,0
310,99,1
176,99,1
664,51,1
156,33,1
198,162,1
266,105,0
316,50,0
490,6,1
209,99,1
735,54,1
54,76,0
286,111,0
88,115,1
548,139,0
369,33,0
783,33,1
110,98,1
674,133,0
192,130,1
595,51,1
308,141,0
251,53,0
205,6,1
475,130,1
359,16,0
664,6,1
438,130,1
319,124,1
715,89,0
522,60,1
731,45,1
237,9,0
517,134,1
156,45,1
499,51,1
522,67,1
216,18,0
253,99,1
701,146,0
732,172,1
321,112,0
179,25,0
188,3,0
169,7,0
637,33,1
586,162,1
494,168,0
85,63,1
539,101,0
397,107,0
786,134,1
65,120,0
142,98,1
117,128,0
176,98,1
686,151,0
664,158,0
529,63,0
51,34,0
25,34,0
319,6,1
264,14,1
144,142,0
410,51,1
155,67,1
196,109,0
741,73,0
525,91,0
689,33,1
735,25,0
10,99,1
700,51,1
23,84,0
548,162,0
472,33,1
140,99,1
437,21,0
198,152,0
18,98,1
62,10,0
577,51,1
2,72,1
47,151,1
718,51,1
675,0,0
337,134,1
205,135,1
378,16,0
638,135,0
187,172,0
742,6,1
532,97,1
728,8,0
531,9,0
516,38,0
68,147,0
586,33,1
244,144,0
203,143,0
84,169,0
376,33,1
200,173,0
438,33,1
712,115,1
333,60,1
616,111,0
151,47,0
536,51,1
506,133,0
553,38,1
283,147,0
710,2,0
612,67,1
313,59,0
381,162,1
441,108,1
292,26,0
656,51,1
302,115,1
616,33,1
426,172,0
133,29,0
353,6,1
567,141,0
200,99,1
526,157,0
477,163,0
30,99,1
577,3,0
176,51,1
435,108,0
286,115,0
246,127,0
651,45,1
122,99,1
351,133,0
292,162,1
644,81,0
718,55,1
188,72,1
86,51,1
490,121,0
603,19,0
543,51,1
109,107,0
703,99,1
217,33,1
173,159,0
533,51,1
440,51,1
233,11,0
741,51,1
305,141,0
176,115,1
451,33,1
639,171,0
340,33,1
294,172,1
474,51,1
552,73,1
399,130,0
254,111,0
552,162,1
738,72,1
783,11,0
261,171,1
696,27,0
429,86,0
104,59,0
490,142,0
221,151,1
19,20,0
195,6,1
432,98,1
357,134,1
503,63,0
536,77,0
163,125,0
87,15,0
612,134,1
691,81,0
21,99,1
155,115,1
784,162,1
243,51,1
582,151,1
73,43,0
25,7,0
