herb,symptom,indication
269,38,1
376,99,1
21,80,0
337,99,1
41,92,0
11,51,1
126,51,0
422,51,1
203,134,1
52,6,1
121,166,0
216,111,0
209,63,1
560,6,1
783,139,0
33,124,1
118,115,1
783,73,1
347,48,0
244,139,0
636,134,1
94,132,0
133,99,1
428,112,0
21,120,0
674,32,1
549,126,0
792,172,1
684,39,0
348,136,0
779,167,0
469,38,1
302,45,0
427,45,0
784,1,1
257,77,0
770,57,0
555,139,0
546,37,0
726,38,0
784,83,0
774,158,0
307,129,0
32,91,0
52,51,1
731,33,1
434,99,1
5,15,0
758,73,1
757,149,0
241,99,1
528,43,0
259,34,0
260,51,1
592,107,0
345,99,1
364,51,1
716,98,1
510,99,1
637,151,1
472,115,1
702,45,1
705,51,1
676,75,1
73,108,0
173,119,0
414,172,1
603,29,0
138,7,0
329,51,1
219,42,0
118,162,0
614,162,1
336,33,1
141,172,1
587,45,0
722,120,0
560,38,1
369,40,0
527,99,1
240,65,1
320,145,0
582,60,0
63,74,0
304,130,1
473,117,0
271,2,0
591,97,1
557,134,1
364,115,1
656,60,1
317,130,1
135,45,1
426,45,1
30,12,0
49,51,1
170,172,1
362,138,0
411,146,0
678,151,1
120,162,1
52,99,1
434,148,0
797,62,0
690,51,1
494,33,1
430,145,0
683,111,0
142,51,1
461,99,1
120,51,1
700,51,1
416,63,1
169,150,0
199,45,1
595,144,0
136,152,0
340,112,0
435,6,1
29,95,0
34,82,0
322,134,1
577,97,1
587,99,1
235,60,1
100,143,0
16,71,0
388,128,0
85,38,1
712,151,1
237,120,0
397,99,0
137,99,1
606,128,0
536,115,1
336,45,1
484,124,1
238,51,1
474,97,1
648,11,0
588,154,0
638,66,0
80,153,0
226,99,1
425,2,0
384,45,1
553,99,1
548,127,1
188,147,0
48,42,0
78,135,1
43,55,1
786,135,1
228,99,1
52,141,0
786,99,1
779,94,0
199,135,0
690,134,1
753,99,1
33,105,0
479,73,1
249,99,1
684,93,0
439,51,1
664,86,0
18,135,0
745,151,1
503,161,0
474,106,0
47,54,1
33,51,1
140,6,1
219,147,0
670,143,0
557,114,0
129,130,1
243,99,1
344,104,0
3,131,0
320,99,1
496,40,0
549,38,1
127,6,1
711,91,0
480,19,0
552,6,1
380,53,0
85,156,0
291,99,1
408,51,1
428,171,0
490,25,0
690,97,0
264,152,0
65,51,1
315,99,1
705,142,0
345,115,1
209,115,1
308,51,1
779,51,1
286,127,0
175,11,0
499,99,1
552,51,1
611,37,0
769,151,1
145,59,0
751,162,1
155,51,1
725,132,0
291,67,1
725,1,0
624,63,1
174,33,1
797,33,1
308,135,1
445,103,0
681,149,0
28,99,1
143,63,0
769,62,0
778,81,0
480,160,0
445,0,0
548,163,0
670,4,0
285,51,1
716,60,1
16,99,1
672,33,1
110,99,1
672,51,1
25,138,0
441,97,1
156,114,0
137,134,1
352,13,0
704,99,1
422,162,1
268,97,0
712,162,1
72,67,0
673,47,0
366,151,1
477,145,0
196,139,0
47,51,1
141,33,1
439,134,1
316,105,0
362,5,0
101,171,1
591,67,1
346,159,0
320,51,1
397,68,0
134,73,1
298,72,0
217,130,0
702,99,1
170,151,1
311,57,0
136,130,1
682,99,1
636,102,0
668,6,1
10,6,1
537,87,0
536,61,0
353,99,1
435,51,1
510,60,1
445,99,1
380,99,1
578,55,0
587,51,1
11,134,1
725,46,0
518,12,0
95,44,0
131,39,0
793,139,0
421,75,1
461,6,1
627,142,0
214,76,0
103,114,0
415,137,0
227,123,0
564,134,1
548,72,0
43,172,1
394,4,0
400,86,0
422,82,0
708,51,1
80,51,1
717,35,0
115,33,1
495,140,0
421,51,1
292,62,0
518,112,0
310,51,1
714,33,1
646,128,0
555,34,0
562,31,1
785,33,1
348,99,1
532,151,1
297,30,0
23,74,0
611,70,0
564,51,1
326,117,0
80,144,0
564,168,0
127,13,0
249,6,1
221,31,0
298,0,0
192,108,1
390,167,0
352,120,0
160,164,0
656,99,1
32,159,0
393,11,0
310,5,0
681,103,0
672,67,1
547,31,1
668,116,0
510,73,0
255,45,1
600,51,1
84,130,1
316,133,0
597,152,0
522,4,0
345,111,0
429,164,0
562,80,0
283,17,0
15,34,0
608,163,0
141,151,1
622,104,0
600,99,1
460,78,0
112,99,1
662,33,1
45,61,0
446,16,0
461,134,1
704,60,1
261,99,1
192,108,1
112,51,1
402,103,0
719,51,1
303,145,0
140,51,1
703,6,1
716,52,1
547,9,0
207,39,0
261,51,1
451,127,1
394,14,0
214,51,1
564,122,0
208,108,0
789,166,0
250,82,0
106,130,1
494,134,1
434,60,1
143,151,1
60,15,0
168,51,1
292,6,1
660,51,1
730,25,0
104,33,1
673,43,0
519,97,1
760,115,0
384,6,1
27,110,0
564,99,1
711,74,0
256,139,0
637,99,1
311,71,0
168,41,0
77,108,0
462,51,1
682,158,0
690,99,1
200,67,1
790,43,0
43,14,1
104,18,0
136,52,1
540,108,1
641,134,1
138,18,0
60,38,0
549,14,1
496,119,0
508,115,1
712,134,1
435,45,1
45,169,0
516,113,1
547,99,1
20,120,0
428,67,0
668,133,0
305,124,1
292,134,1
247,95,0
549,99,1
140,33,1
637,172,1
622,80,0
176,31,1
211,141,0
200,124,1
302,96,0
113,21,0
561,51,1
329,98,1
307,81,0
277,99,1
0,160,0
269,6,0
670,115,1
558,33,1
657,75,0
662,99,1
523,109,0
527,126,0
209,29,0
292,122,0
167,159,0
312,80,0
112,80,1
462,8,0
406,3,0
365,73,0
268,89,0
21,135,0
340,162,1
245,91,0
760,119,0
490,99,1
85,11,0
217,2,0
743,139,0
762,140,0
278,99,1
252,96,0
178,37,0
663,60,0
388,59,0
742,113,0
737,55,0
94,65,0
346,107,0
353,51,1
263,45,1
736,151,1
239,127,0
364,105,0
315,33,1
439,172,0
231,135,0
379,60,1
399,32,1
557,72,1
463,54,0
292,67,1
669,33,1
4,41,0
701,39,0
58,143,0
317,45,1
567,104,0
665,145,0
188,115,1
95,2,0
243,113,0
203,102,0
510,51,1
297,114,1
198,99,1
322,45,1
11,153,0
30,6,1
736,38,1
246,51,1
448,67,1
456,52,0
629,99,1
279,0,0
250,75,0
47,67,1
150,24,0
367,50,0
536,82,0
718,33,1
467,99,1
796,51,1
576,98,1
28,63,1
693,135,1
331,6,1
697,33,1
483,87,0
16,29,0
538,64,0
209,38,1
452,49,0
578,95,0
445,70,0
294,151,1
398,146,0
422,6,1
251,75,0
298,134,1
240,51,1
496,62,0
331,147,0
322,6,1
1,4,0
185,173,0
637,157,0
572,30,0
717,39,0
125,126,0
710,23,0
768,107,0
223,63,0
680,136,0
645,132,0
688,5,0
674,45,0
150,52,0
542,51,1
358,104,0
80,32,1
452,99,1
616,151,1
452,135,0
300,71,0
137,33,1
40,134,1
738,123,0
238,90,0
11,8,0
544,59,1
581,33,1
6,38,0
195,51,1
94,119,0
356,31,0
426,138,0
340,138,0
255,67,1
49,3,0
712,104,0
539,164,0
502,150,0
417,70,0
10,134,1
797,119,0
203,51,1
576,51,1
784,103,0
118,99,1
802,142,0
176,43,1
70,135,0
376,60,1
684,134,1
581,32,1
359,127,0
472,157,0
322,51,1
668,33,1
269,115,1
318,51,1
357,59,1
719,41,0
213,77,0
357,56,0
618,78,0
542,172,1
150,99,1
137,6,1
610,99,1
791,162,0
176,57,0
684,51,1
325,51,1
203,45,1
228,51,1
680,151,1
329,38,1
123,98,1
6,116,0
475,99,1
193,77,0
225,82,0
503,151,0
25,171,1
133,32,1
308,99,1
664,115,1
174,134,1
91,134,0
452,51,1
99,6,1
711,51,0
686,132,0
658,96,0
249,134,1
633,83,0
608,16,0
195,99,1
122,151,1
84,33,1
329,99,1
756,172,0
527,51,1
730,11,0
398,64,0
123,115,1
749,75,0
520,112,0
465,94,0
356,67,0
598,37,0
398,78,0
782,6,1
777,164,0
565,135,1
305,99,1
229,51,1
342,33,1
25,6,1
686,5,0
576,115,1
476,22,0
129,99,1
11,130,1
658,17,0
41,70,0
292,51,1
411,99,1
710,65,1
149,73,1
145,34,0
302,33,1
621,8,0
475,33,1
72,126,0
492,19,0
756,72,0
256,41,0
546,99,1
246,99,1
230,48,0
475,67,1
697,95,0
672,99,1
351,20,0
246,124,1
772,151,1
380,52,0
31,151,1
414,33,1
544,97,1
721,97,0
198,20,0
0,6,1
479,99,1
458,108,0
669,45,1
89,44,0
733,171,0
408,99,1
421,96,0
445,6,1
669,151,1
75,130,0
451,6,1
209,51,1
670,148,0
662,130,1
732,99,1
255,115,1
505,119,0
235,138,0
187,87,0
712,51,1
285,60,1
32,51,1
555,31,0
587,6,1
498,15,0
557,52,0
163,6,0
474,98,1
310,63,1
283,10,0
200,63,1
429,63,0
564,162,1
55,98,0
110,51,1
131,59,0
230,131,0
23,16,0
678,172,1
519,46,0
43,99,1
409,81,0
755,99,1
561,99,1
325,115,1
554,18,0
256,40,0
27,90,0
255,99,1
38,107,0
277,118,0
68,69,0
269,82,0
478,167,0
11,99,1
14,172,0
125,99,0
186,100,0
324,98,0
654,27,0
414,98,1
562,66,0
666,99,1
467,51,1
794,136,0
129,65,1
546,51,1
236,151,1
297,47,0
206,51,1
172,133,0
747,5,0
540,127,1
757,163,0
166,6,1
759,98,0
340,51,1
682,166,0
416,99,1
125,26,0
710,99,1
207,166,0
364,33,1
53,133,0
670,51,1
461,51,1
147,42,0
14,173,0
591,113,1
285,67,1
201,35,0
666,51,1
66,34,0
381,134,1
234,6,1
529,134,1
716,51,1
775,56,0
380,6,1
86,34,0
433,162,0
610,88,1
660,6,1
540,162,1
676,2,1
226,51,1
206,52,0
235,120,0
120,115,1
595,56,0
277,112,0
525,24,0
344,38,1
410,102,0
721,33,1
564,40,0
560,115,1
252,75,0
205,134,1
676,33,1
285,99,1
192,60,1
251,13,0
782,133,0
542,99,1
51,22,0
409,51,1
408,43,1
629,6,1
149,51,1
147,93,0
142,6,1
660,45,1
793,158,0
666,26,0
799,112,0
557,51,1
744,94,0
552,71,0
341,5,1
637,51,1
560,64,0
682,58,0
595,99,1
584,172,1
247,115,1
648,120,0
49,6,1
25,99,1
247,121,0
254,15,0
99,49,0
407,50,0
310,98,0
377,165,0
501,69,0
404,16,0
634,157,0
175,37,0
260,77,0
315,12,0
217,67,0
589,157,0
6,21,0
196,114,0
772,172,1
710,33,1
761,38,1
448,6,1
213,6,1
414,96,0
74,51,1
229,6,1
114,59,0
356,99,1
577,87,0
195,67,1
206,166,0
120,33,1
771,6,1
318,99,1
683,98,1
16,148,0
614,33,1
660,99,1
322,60,1
104,51,1
339,162,1
334,167,0
793,134,1
544,6,0
472,10,0
315,124,1
65,146,0
521,173,0
145,78,0
746,97,0
435,99,1
200,51,1
573,42,0
767,6,1
104,130,1
58,58,0
426,134,1
411,51,1
339,99,1
727,28,0
589,162,0
203,99,1
18,31,1
437,97,0
24,154,0
239,91,0
366,172,1
57,160,0
244,99,1
264,168,0
51,42,0
120,131,0
274,67,1
475,51,1
15,40,0
337,4,0
123,7,0
29,88,0
439,6,1
263,77,0
99,89,0
357,134,1
30,86,0
678,118,0
236,14,1
302,97,1
563,152,0
390,61,0
668,73,1
593,84,0
705,6,1
131,25,0
55,149,0
658,62,0
90,164,0
43,171,1
384,172,1
199,161,0
65,134,1
122,172,1
421,39,0
306,147,0
408,29,1
193,51,1
229,60,1
117,124,1
255,37,0
267,93,0
27,162,0
168,115,1
275,79,0
90,108,0
152,95,0
586,170,0
591,80,0
241,51,1
416,151,1
651,13,0
185,50,0
446,31,1
208,63,1
86,33,1
414,39,0
74,169,0
216,32,1
369,53,0
654,51,1
482,42,0
326,95,0
431,77,0
571,116,0
241,134,1
167,97,0
641,6,1
228,172,0
238,108,1
156,101,0
637,6,1
163,127,1
369,146,0
670,98,1
671,37,0
218,136,0
6,99,0
552,33,1
792,157,0
62,27,0
620,44,0
462,99,1
191,138,0
664,125,0
335,83,0
2,162,1
451,12,0
446,30,0
584,51,1
319,135,1
322,145,0
378,45,0
588,29,0
691,79,0
120,60,1
295,141,0
727,170,0
515,64,0
758,115,1
796,99,1
658,57,0
129,33,1
136,33,1
475,152,0
525,38,1
271,99,1
176,33,1
66,139,0
310,77,0
547,98,0
511,135,1
234,99,1
337,51,1
320,33,1
390,128,0
351,6,1
712,33,1
210,51,0
564,103,0
772,99,1
582,156,0
235,93,0
21,33,1
796,97,1
494,30,0
654,99,1
43,54,1
732,33,1
753,51,1
344,75,0
518,161,0
308,170,0
385,111,0
520,75,0
449,51,1
200,71,0
732,73,0
531,19,0
474,171,1
200,130,1
70,4,0
636,51,1
417,142,0
629,162,1
200,66,0
336,22,0
603,45,1
441,138,1
658,148,0
598,67,1
416,19,0
74,17,0
288,41,0
138,132,0
676,38,0
163,25,1
290,104,0
591,54,1
647,134,1
558,147,0
356,51,1
564,73,0
315,51,1
347,26,0
732,151,1
576,45,1
206,99,1
559,34,0
168,60,1
217,45,1
198,6,1
624,45,1
337,60,1
191,67,0
422,98,1
288,75,0
487,47,0
281,114,0
212,32,0
506,63,1
282,121,0
260,99,1
661,159,0
566,150,0
629,51,1
469,55,1
242,105,0
353,63,1
732,98,1
577,32,1
786,68,0
584,151,1
682,97,1
712,60,1
397,170,0
552,33,1
682,51,1
548,6,1
725,61,0
294,11,0
767,108,1
550,124,0
771,51,1
65,162,1
119,172,1
557,0,0
297,53,0
134,151,1
617,110,0
152,67,1
30,134,1
466,14,0
299,28,0
439,99,1
482,60,0
205,51,1
576,99,1
690,33,1
200,80,0
46,33,1
366,33,1
509,42,0
395,122,0
613,17,0
235,121,0
780,47,0
432,33,1
738,43,1
362,34,0
367,93,0
690,45,0
272,47,0
712,6,1
786,124,1
397,152,0
2,130,1
546,96,0
769,51,1
691,161,0
733,159,0
566,65,0
367,130,1
43,38,1
636,115,1
767,45,1
130,60,0
620,109,0
231,47,0
381,93,0
214,60,1
579,60,1
336,62,0
336,130,1
12,116,0
749,17,0
247,73,1
12,172,1
472,99,1
234,42,1
738,129,0
553,105,0
562,33,1
181,106,0
581,54,1
644,115,1
163,121,0
53,123,0
9,115,1
189,17,0
481,134,1
29,8,0
656,33,1
68,33,1
562,117,0
376,115,1
318,144,0
304,33,1
334,35,0
120,134,1
74,38,1
433,99,1
668,55,1
540,51,1
434,9,0
553,97,1
254,101,0
399,60,0
617,51,1
119,45,0
792,143,0
300,125,0
279,150,0
99,99,1
318,98,1
376,51,1
610,6,1
73,67,1
638,57,0
104,41,0
329,59,1
584,6,1
558,6,1
671,6,1
402,56,0
85,143,0
40,99,1
472,144,0
535,67,0
617,99,1
304,162,1
775,154,0
664,60,1
263,33,1
27,32,0
152,27,0
89,34,0
479,98,1
779,164,0
716,99,1
186,97,1
163,60,1
394,86,0
730,97,0
508,134,1
117,133,0
227,99,1
221,63,1
662,51,1
486,152,0
173,19,0
376,24,0
282,40,0
368,30,0
261,72,1
139,48,0
43,115,1
163,45,1
9,165,0
307,151,1
721,45,0
192,97,1
198,51,1
451,130,0
507,172,0
384,99,1
564,136,0
448,51,1
119,99,1
660,115,1
557,6,1
118,31,0
291,45,1
612,77,0
322,115,1
183,70,0
133,148,0
113,44,0
647,45,1
364,6,1
620,75,0
380,124,0
704,45,1
119,134,1
357,63,1
742,99,1
244,132,0
479,99,1
756,137,0
767,8,1
779,142,0
425,149,0
389,45,1
313,23,0
383,125,0
611,54,0
700,115,1
16,99,1
689,6,1
291,83,0
774,134,0
12,151,1
137,124,1
216,124,1
118,51,1
792,18,0
70,99,0
278,151,1
60,97,1
741,60,1
384,51,1
548,128,1
712,99,1
271,51,1
700,99,1
17,71,0
211,70,0
337,45,1
769,99,1
11,121,0
692,26,0
758,36,0
552,142,0
115,130,1
211,86,0
558,115,1
411,6,1
10,162,1
462,134,0
512,122,0
359,71,0
614,54,1
221,38,1
331,165,0
528,128,0
303,32,0
337,168,0
537,121,0
159,130,0
650,78,0
348,45,1
275,43,0
140,49,0
213,153,0
468,148,0
716,6,1
782,88,1
705,99,1
49,45,1
433,51,1
490,125,0
399,54,1
610,124,1
772,51,1
334,95,0
539,75,0
283,8,0
364,60,1
751,125,0
94,99,1
755,134,1
770,99,0
214,6,1
618,161,0
473,106,0
142,99,1
760,76,0
614,58,0
775,160,0
47,134,1
101,85,0
228,33,1
532,170,0
668,102,1
426,51,1
172,118,0
513,22,0
271,38,1
426,153,0
494,118,1
487,102,0
532,56,0
731,26,0
516,164,0
448,45,1
779,102,0
783,67,1
511,67,1
591,162,1
712,172,1
651,33,1
775,82,0
576,162,1
364,99,1
298,67,1
247,51,1
614,121,0
135,51,1
718,99,1
539,46,0
496,66,0
489,121,0
302,51,1
789,163,0
745,37,0
218,67,1
429,57,0
192,75,0
253,33,1
326,118,0
682,127,1
210,31,0
555,106,0
336,51,1
153,92,0
772,130,1
468,107,0
495,128,0
451,150,0
188,99,1
469,51,1
779,33,1
387,49,0
236,132,0
223,153,0
462,45,1
213,89,0
424,171,1
428,39,0
94,170,0
108,114,0
625,88,1
547,51,1
181,9,0
472,51,1
75,48,0
527,6,1
298,155,0
476,120,0
229,115,1
701,154,0
479,31,1
637,143,0
683,33,1
781,15,0
134,33,1
678,99,1
307,115,1
367,97,1
562,154,0
581,130,1
227,115,1
547,72,1
552,99,1
253,51,1
253,14,1
25,31,1
229,152,0
364,124,1
505,49,0
791,1,0
474,99,1
80,99,1
608,109,0
700,6,1
755,62,0
65,99,1
28,51,1
307,125,0
193,99,1
648,124,0
571,6,0
39,43,0
244,90,0
82,56,0
260,108,0
457,41,0
9,7,0
380,51,1
191,92,0
446,38,0
84,118,0
358,95,0
96,102,0
700,33,1
30,162,1
483,55,0
684,171,0
512,168,0
300,116,0
480,9,0
610,51,1
323,60,0
12,33,1
479,51,1
582,45,1
63,45,1
74,35,0
323,58,1
86,12,0
680,52,0
786,6,1
227,113,1
278,161,0
446,51,1
216,67,1
110,90,0
59,45,0
2,33,1
672,7,0
684,99,1
218,35,0
137,60,1
247,105,0
210,173,0
234,134,1
384,151,1
440,119,0
345,45,1
716,12,0
732,51,1
381,6,1
579,43,1
317,33,1
478,99,1
323,84,1
771,99,1
602,51,1
584,99,1
217,51,1
759,139,0
775,57,0
660,67,1
85,10,0
104,98,1
479,51,1
496,125,0
57,101,0
749,116,0
145,55,1
80,162,1
21,83,0
737,62,0
194,16,0
578,63,1
741,63,1
101,97,1
671,75,0
440,99,1
215,20,0
579,83,0
401,6,0
273,95,0
467,134,1
591,99,1
452,33,1
704,45,1
689,51,1
704,99,1
33,161,0
192,115,1
174,55,0
98,113,1
708,6,1
333,99,1
728,84,0
85,51,1
516,77,0
355,73,0
310,99,1
176,99,1
664,51,1
198,162,1
266,105,0
85,103,0
316,50,0
209,99,1
735,54,1
54,76,0
286,111,0
548,139,0
369,33,0
110,98,1
674,133,0
192,130,1
595,51,1
617,105,0
251,53,0
339,64,0
359,16,0
438,130,1
715,89,0
522,60,1
240,134,1
731,45,1
517,134,1
156,45,1
499,51,1
522,67,1
216,18,0
253,99,1
445,134,1
701,146,0
732,172,1
321,112,0
179,25,0
188,3,0
169,7,0
586,162,1
494,168,0
222,33,1
397,107,0
772,33,1
65,120,0
654,115,1
142,98,1
137,51,1
249,51,1
117,128,0
176,98,1
686,151,0
664,158,0
51,34,0
25,34,0
264,14,1
144,142,0
410,51,1
168,84,0
741,73,0
525,91,0
689,33,1
735,25,0
23,84,0
472,33,1
140,99,1
42,167,0
198,152,0
18,98,1
62,10,0
577,51,1
123,99,1
2,72,1
279,56,0
421,2,1
112,153,0
675,0,0
205,135,1
683,97,0
378,16,0
499,151,0
187,172,0
728,8,0
531,9,0
11,54,1
516,38,0
68,147,0
586,33,1
287,111,0
244,144,0
143,79,0
203,143,0
84,169,0
376,33,1
416,38,1
438,33,1
712,115,1
333,60,1
151,47,0
506,133,0
553,38,1
283,147,0
313,59,0
381,162,1
673,124,0
441,108,1
292,26,0
656,51,1
302,115,1
25,98,1
616,33,1
426,172,0
133,29,0
414,151,1
305,88,1
618,59,0
656,124,1
567,141,0
526,157,0
30,99,1
558,85,0
451,57,0
577,3,0
598,4,0
176,51,1
435,108,0
286,115,0
246,127,0
651,45,1
122,99,1
351,133,0
292,162,1
644,81,0
527,52,0
86,51,1
490,121,0
603,19,0
543,51,1
109,107,0
703,99,1
217,33,1
173,159,0
307,172,1
533,51,1
440,51,1
741,51,1
305,141,0
176,115,1
510,3,0
98,6,1
451,33,1
305,51,1
639,171,0
340,33,1
294,172,1
399,130,0
460,173,0
552,162,1
738,72,1
783,11,0
137,115,1
696,27,0
104,59,0
221,151,1
19,20,0
432,98,1
357,134,1
503,63,0
553,14,1
536,77,0
553,115,1
467,79,0
478,45,1
691,81,0
21,99,1
727,97,0
155,115,1
73,43,0
591,172,1
323,134,1
