herb,symptom,indication
323,160,0
47,172,1
177,56,0
183,60,0
200,33,1
271,115,1
421,73,0
399,109,0
786,97,1
517,99,1
16,8,1
304,38,1
567,26,0
278,51,1
561,107,0
644,6,1
243,6,1
140,56,0
788,119,0
123,124,1
348,51,1
199,7,0
60,33,1
249,162,1
512,51,0
590,153,0
364,162,1
644,99,1
670,134,1
299,164,0
253,168,0
156,144,0
620,60,0
339,51,1
135,70,0
54,135,0
287,31,0
309,172,0
302,128,1
443,124,0
474,71,0
779,99,1
15,31,1
672,162,1
791,53,0
562,67,1
68,89,0
771,135,0
200,135,1
677,117,0
673,19,0
753,151,0
45,114,0
285,40,0
265,78,0
484,170,1
521,165,0
629,33,1
367,134,1
150,29,1
769,172,1
721,115,1
155,99,1
427,50,0
710,51,1
291,105,0
348,63,1
207,38,0
222,60,1
250,134,1
667,170,0
122,51,1
315,0,0
542,151,1
217,134,1
446,99,1
524,162,0
792,151,1
633,48,0
484,64,0
222,99,1
432,105,0
793,138,0
552,156,1
60,164,0
65,6,1
269,51,1
704,51,1
203,33,1
735,99,1
758,51,1
353,115,1
517,51,1
209,115,1
234,153,0
667,112,0
138,99,0
387,153,0
291,51,1
736,69,0
136,130,1
149,99,1
721,42,1
625,2,0
277,106,0
247,89,0
411,97,0
761,161,0
269,64,0
677,134,1
591,53,0
770,115,1
689,99,1
10,4,0
666,98,1
357,59,1
11,33,1
206,6,1
759,83,0
285,31,1
209,38,1
646,94,0
576,134,1
85,99,1
621,19,0
578,99,1
399,51,1
698,138,0
536,73,1
769,142,0
143,45,1
558,71,1
715,122,0
260,45,1
664,134,1
250,45,1
755,144,0
147,105,0
94,130,0
702,67,1
502,10,0
104,32,1
381,115,1
180,89,0
141,32,0
533,32,1
1,67,0
586,134,1
14,11,0
1,168,0
2,138,0
714,124,1
125,151,0
735,51,1
15,93,0
653,138,0
481,59,0
636,172,1
788,128,0
110,50,0
549,8,1
584,135,1
552,59,1
43,63,1
357,151,1
540,13,0
452,130,1
612,9,0
94,61,0
787,91,0
736,172,1
43,151,1
591,60,1
678,51,1
508,70,0
217,127,0
174,130,1
469,99,1
123,17,0
755,113,0
150,51,1
769,134,1
478,73,1
557,99,1
10,122,0
351,51,1
774,103,0
374,138,0
642,114,0
48,67,0
325,131,0
269,38,1
376,99,1
21,80,0
41,92,0
763,27,0
11,51,1
126,51,0
422,51,1
203,134,1
792,119,0
52,6,1
152,165,0
121,166,0
216,111,0
209,63,1
33,124,1
416,6,1
118,115,1
240,33,1
347,48,0
244,139,0
94,132,0
133,99,1
21,120,0
602,115,1
549,126,0
745,1,0
684,39,0
348,136,0
779,167,0
469,38,1
427,45,0
557,142,0
257,77,0
555,139,0
546,37,0
726,38,0
784,83,0
319,128,0
774,158,0
307,129,0
32,91,0
731,33,1
434,99,1
5,15,0
758,73,1
757,149,0
241,99,1
528,43,0
259,34,0
260,51,1
624,15,0
592,107,0
345,99,1
716,98,1
510,99,1
472,115,1
702,45,1
705,51,1
676,75,1
73,108,0
414,172,1
603,29,0
138,7,0
408,115,1
219,42,0
118,162,0
614,162,1
336,33,1
240,67,1
141,172,1
587,45,0
787,97,0
560,38,1
240,65,1
320,145,0
660,151,1
582,60,0
63,74,0
118,151,0
462,32,1
473,117,0
271,2,0
557,134,1
163,11,0
364,115,1
656,60,1
606,142,0
135,45,1
426,45,1
30,12,0
153,93,0
562,38,1
170,172,1
0,10,0
152,99,1
362,138,0
411,146,0
237,78,0
674,115,1
678,151,1
52,99,1
434,148,0
797,62,0
690,51,1
430,145,0
683,111,0
142,51,1
461,99,1
120,51,1
416,63,1
552,31,1
199,45,1
595,144,0
136,152,0
340,112,0
274,135,1
435,6,1
34,82,0
322,134,1
494,94,0
577,97,1
587,99,1
235,60,1
16,71,0
85,38,1
304,5,1
237,120,0
397,99,0
458,137,0
137,99,1
218,85,0
336,45,1
484,124,1
238,51,1
638,66,0
80,153,0
226,99,1
425,2,0
553,99,1
188,147,0
48,42,0
78,135,1
786,135,1
228,99,1
52,141,0
779,94,0
598,100,0
753,99,1
33,105,0
249,99,1
684,93,0
439,51,1
664,86,0
18,135,0
240,99,1
745,151,1
503,161,0
474,106,0
47,54,1
710,79,0
140,6,1
219,147,0
670,143,0
557,114,0
129,130,1
344,104,0
496,40,0
672,37,0
25,97,1
549,38,1
127,6,1
711,91,0
480,19,0
339,134,0
552,6,1
380,53,0
85,156,0
519,166,1
710,7,0
428,171,0
625,51,1
516,99,1
264,152,0
137,98,1
65,51,1
315,99,1
636,113,0
345,115,1
242,34,0
308,51,1
566,107,0
779,51,1
175,11,0
499,99,1
678,33,1
557,119,0
564,6,1
552,51,1
611,37,0
769,151,1
560,51,1
145,59,0
155,51,1
246,135,1
725,132,0
725,1,0
452,121,0
650,47,0
624,63,1
174,33,1
797,33,1
308,135,1
681,149,0
28,99,1
683,130,1
143,63,0
33,99,1
769,62,0
480,160,0
445,0,0
670,4,0
105,87,0
716,60,1
16,99,1
672,33,1
135,99,1
110,99,1
672,51,1
25,138,0
441,97,1
156,114,0
352,13,0
704,99,1
268,97,0
42,28,0
72,67,0
409,38,1
673,47,0
543,99,1
196,139,0
448,99,1
612,51,1
629,66,0
141,33,1
439,134,1
316,105,0
101,171,1
591,67,1
346,159,0
320,51,1
397,68,0
134,73,1
217,130,0
702,99,1
170,151,1
136,130,1
636,102,0
668,6,1
10,6,1
537,87,0
536,61,0
353,99,1
510,60,1
85,61,0
445,99,1
380,99,1
578,55,0
587,51,1
11,134,1
725,46,0
508,85,0
518,12,0
357,63,1
131,39,0
600,6,1
793,139,0
421,75,1
461,6,1
627,142,0
670,99,1
636,33,0
415,137,0
564,134,1
43,172,1
516,134,1
400,86,0
708,51,1
717,35,0
115,33,1
495,140,0
421,51,1
292,62,0
518,112,0
310,51,1
714,33,1
646,128,0
555,34,0
92,33,0
452,79,0
348,99,1
350,95,0
23,74,0
611,70,0
564,51,1
326,117,0
564,168,0
127,13,0
221,31,0
735,74,0
298,0,0
192,108,1
390,167,0
352,120,0
656,99,1
393,11,0
310,5,0
365,84,0
668,116,0
255,45,1
600,51,1
84,130,1
212,133,0
597,152,0
522,4,0
345,111,0
429,164,0
562,80,0
283,17,0
425,90,0
388,13,0
622,104,0
600,99,1
460,78,0
112,99,1
662,33,1
45,61,0
446,16,0
261,97,1
400,104,0
461,134,1
704,60,1
261,99,1
591,135,1
192,108,1
112,51,1
402,103,0
611,131,0
206,136,0
314,61,0
719,51,1
303,145,0
140,51,1
703,6,1
548,99,1
547,9,0
207,39,0
261,51,1
524,167,0
451,127,1
394,14,0
564,122,0
208,108,0
789,166,0
250,82,0
756,116,0
24,168,0
644,51,1
494,134,1
255,51,1
188,51,1
434,60,1
143,151,1
60,15,0
648,92,0
168,51,1
292,6,1
660,51,1
730,25,0
127,162,1
104,33,1
673,43,0
205,93,0
519,97,1
256,139,0
168,41,0
77,108,0
578,51,1
462,51,1
682,158,0
344,96,0
690,99,1
381,99,1
200,67,1
790,43,0
136,52,1
695,38,0
641,134,1
60,38,0
549,14,1
556,127,0
218,134,1
508,115,1
712,134,1
406,106,0
435,45,1
137,31,1
356,33,1
45,169,0
516,113,1
292,99,1
149,118,0
683,151,1
305,124,1
292,134,1
247,95,0
549,99,1
216,173,0
140,33,1
637,172,1
622,80,0
176,31,1
211,141,0
533,99,1
302,96,0
113,21,0
262,162,0
329,98,1
0,160,0
269,6,0
670,115,1
786,51,1
662,99,1
320,6,1
523,109,0
527,126,0
209,29,0
167,159,0
312,80,0
112,80,1
462,8,0
406,3,0
365,73,0
268,89,0
21,135,0
340,162,1
576,97,1
229,99,1
760,119,0
313,86,0
106,95,0
490,99,1
217,2,0
743,139,0
762,140,0
278,99,1
252,96,0
193,6,1
663,60,0
617,67,1
388,59,0
742,113,0
737,55,0
94,65,0
263,45,1
239,127,0
364,105,0
213,170,0
231,135,0
329,73,0
399,32,1
522,33,1
557,72,1
463,54,0
292,67,1
701,39,0
58,143,0
317,45,1
188,115,1
95,2,0
629,98,1
99,51,1
243,113,0
203,102,0
510,51,1
297,114,1
198,99,1
11,153,0
30,6,1
246,51,1
448,67,1
456,52,0
629,99,1
279,0,0
250,75,0
47,67,1
150,24,0
15,99,1
367,50,0
536,82,0
575,59,0
15,51,1
782,63,0
718,33,1
759,94,0
406,68,0
467,99,1
796,51,1
28,63,1
192,130,1
693,135,1
697,33,1
695,50,0
16,29,0
538,64,0
209,38,1
578,95,0
445,70,0
156,134,1
786,162,1
422,6,1
251,75,0
298,134,1
303,51,0
540,99,1
469,134,1
791,93,0
1,4,0
185,173,0
637,157,0
125,126,0
768,107,0
150,52,0
358,104,0
80,32,1
452,99,1
43,60,1
448,14,1
517,6,1
137,33,1
40,134,1
738,123,0
216,25,0
238,90,0
11,8,0
544,59,1
730,112,0
488,141,0
581,33,1
6,38,0
195,51,1
462,162,0
356,31,0
255,67,1
49,3,0
712,104,0
539,164,0
502,150,0
417,70,0
732,130,1
582,172,1
731,108,0
797,119,0
203,51,1
685,137,0
784,103,0
118,99,1
43,118,1
802,142,0
540,46,0
176,43,1
376,60,1
684,134,1
581,32,1
472,157,0
322,51,1
0,137,0
357,59,1
618,78,0
542,172,1
150,99,1
175,4,0
137,6,1
260,135,1
610,99,1
176,57,0
684,51,1
325,51,1
612,94,0
120,74,0
203,45,1
409,99,1
228,51,1
680,151,1
329,38,1
6,116,0
475,99,1
193,77,0
225,82,0
25,171,1
527,124,1
133,32,1
308,99,1
664,115,1
522,51,1
174,134,1
91,134,0
452,51,1
99,6,1
711,51,0
686,132,0
658,96,0
382,109,0
633,83,0
608,16,0
209,16,0
195,99,1
122,151,1
84,33,1
688,75,0
329,99,1
527,51,1
730,11,0
398,64,0
656,45,1
123,115,1
749,75,0
520,112,0
356,67,0
598,37,0
398,78,0
8,109,0
782,6,1
777,164,0
305,99,1
229,51,1
342,33,1
25,6,1
698,59,0
20,44,0
686,5,0
576,115,1
129,99,1
11,130,1
41,70,0
710,65,1
149,73,1
21,51,1
245,115,0
579,92,0
310,138,0
302,33,1
475,33,1
107,46,0
72,126,0
130,131,0
2,12,0
756,72,0
256,41,0
546,99,1
152,6,1
246,99,1
230,48,0
475,67,1
686,19,0
697,95,0
672,99,1
351,20,0
635,115,1
772,151,1
90,38,1
31,151,1
404,9,0
414,33,1
215,21,0
704,51,1
544,97,1
721,97,0
198,20,0
0,6,1
479,99,1
458,108,0
669,45,1
28,134,1
89,44,0
733,171,0
408,99,1
421,96,0
669,151,1
451,6,1
422,99,1
209,51,1
670,148,0
662,130,1
255,115,1
505,119,0
550,133,0
235,138,0
187,87,0
712,51,1
285,60,1
32,51,1
587,6,1
557,52,0
474,98,1
283,10,0
200,63,1
429,63,0
564,162,1
55,98,0
110,51,1
131,59,0
502,67,0
230,131,0
722,117,0
23,16,0
678,172,1
18,99,1
573,47,0
546,149,0
43,99,1
799,113,0
755,99,1
325,115,1
554,18,0
305,135,1
582,114,0
256,40,0
27,90,0
255,99,1
38,107,0
277,118,0
345,22,0
269,82,0
516,51,1
60,45,1
478,167,0
11,99,1
14,172,0
324,98,0
654,27,0
414,98,1
562,66,0
661,3,0
794,136,0
664,24,0
129,65,1
546,51,1
101,6,1
236,151,1
297,47,0
206,51,1
172,133,0
747,5,0
540,127,1
757,163,0
166,6,1
615,89,0
290,115,1
759,98,0
340,51,1
416,99,1
125,26,0
710,99,1
209,99,1
670,51,1
147,42,0
591,113,1
660,172,1
285,67,1
201,35,0
715,165,0
711,107,0
353,124,1
666,51,1
577,171,1
66,34,0
381,134,1
234,6,1
529,134,1
357,33,1
716,51,1
515,17,0
775,56,0
792,130,1
380,6,1
617,82,0
86,34,0
591,33,1
433,162,0
610,88,1
540,162,1
676,2,1
226,51,1
384,134,1
206,52,0
145,8,1
235,120,0
31,172,1
277,112,0
344,38,1
564,40,0
112,81,1
769,98,1
560,115,1
252,75,0
205,134,1
285,99,1
192,60,1
542,99,1
51,22,0
409,51,1
629,6,1
149,51,1
147,93,0
660,45,1
793,158,0
104,6,1
666,26,0
591,115,1
799,112,0
557,51,1
129,51,1
112,72,1
744,94,0
637,51,1
560,64,0
768,108,0
247,115,1
508,130,1
648,120,0
49,6,1
99,49,0
310,98,0
434,115,1
167,124,1
501,69,0
122,5,0
404,16,0
174,145,0
175,37,0
315,12,0
217,67,0
589,157,0
65,14,1
6,21,0
772,172,1
710,33,1
761,38,1
448,6,1
742,51,1
213,6,1
414,96,0
74,51,1
68,65,0
229,6,1
103,146,0
114,59,0
356,99,1
577,87,0
195,67,1
206,166,0
120,33,1
163,151,1
274,45,1
318,99,1
478,6,1
614,33,1
660,99,1
322,60,1
104,51,1
339,162,1
0,67,1
793,134,1
544,6,0
31,7,0
472,10,0
315,124,1
521,173,0
145,78,0
746,97,0
200,51,1
573,42,0
767,6,1
104,130,1
382,19,0
426,134,1
339,99,1
727,28,0
589,162,0
203,99,1
529,91,0
437,97,0
24,154,0
588,8,0
741,8,0
239,91,0
366,172,1
544,122,0
57,160,0
244,99,1
264,168,0
51,42,0
120,131,0
32,99,1
274,67,1
714,54,0
475,51,1
302,162,1
192,33,1
15,40,0
337,4,0
123,7,0
16,51,1
439,6,1
186,99,1
263,77,0
30,86,0
678,118,0
390,61,0
593,84,0
705,6,1
131,25,0
55,149,0
90,164,0
43,171,1
384,172,1
199,161,0
421,39,0
306,147,0
308,130,1
408,29,1
193,51,1
229,60,1
779,130,1
117,124,1
255,37,0
267,93,0
27,162,0
275,79,0
586,170,0
307,21,0
2,134,1
591,80,0
241,51,1
416,151,1
98,73,1
651,13,0
185,50,0
104,99,1
446,31,1
86,33,1
369,53,0
761,143,0
241,134,1
501,41,0
509,6,0
367,81,0
167,97,0
228,172,0
637,6,1
369,146,0
670,98,1
671,37,0
218,136,0
6,99,0
62,27,0
462,99,1
751,33,1
251,165,0
499,76,0
191,138,0
48,104,0
664,125,0
272,102,0
10,51,1
670,162,1
2,162,1
451,12,0
446,30,0
319,135,1
322,145,0
636,151,1
378,45,0
588,29,0
691,79,0
120,60,1
295,141,0
323,80,0
727,170,0
656,115,1
796,99,1
658,57,0
129,33,1
136,33,1
703,51,1
475,152,0
674,3,0
525,38,1
49,151,1
271,99,1
176,33,1
658,168,0
66,139,0
310,77,0
547,98,0
234,99,1
337,51,1
320,33,1
390,128,0
351,6,1
772,99,1
582,156,0
235,93,0
21,33,1
796,97,1
494,30,0
106,33,1
654,99,1
732,33,1
753,51,1
344,75,0
518,161,0
385,111,0
520,75,0
449,51,1
214,134,1
200,71,0
732,73,0
531,19,0
357,39,0
487,154,0
636,51,1
629,162,1
548,51,1
200,66,0
336,22,0
603,45,1
182,16,0
658,148,0
416,19,0
74,17,0
138,132,0
676,38,0
290,104,0
591,54,1
490,51,1
558,147,0
356,51,1
582,113,0
315,51,1
347,26,0
732,151,1
576,45,1
275,21,0
559,34,0
168,60,1
198,6,1
426,58,0
191,67,0
422,98,1
288,75,0
281,114,0
10,99,1
212,32,0
550,162,0
208,51,1
47,99,1
506,63,1
282,121,0
260,99,1
661,159,0
566,150,0
629,51,1
469,55,1
591,51,1
176,151,1
732,98,1
577,32,1
786,68,0
584,151,1
682,97,1
712,60,1
397,170,0
552,33,1
548,6,1
725,61,0
767,108,1
550,124,0
771,51,1
65,162,1
119,172,1
553,112,0
183,86,0
285,30,0
297,53,0
531,51,1
134,151,1
617,110,0
152,67,1
30,134,1
466,14,0
299,28,0
490,98,1
439,99,1
482,60,0
728,161,0
518,99,1
700,146,0
646,121,0
576,99,1
690,33,1
46,33,1
366,33,1
509,42,0
395,122,0
613,17,0
780,47,0
738,43,1
362,34,0
690,45,0
272,47,0
712,6,1
397,152,0
2,130,1
326,0,0
769,51,1
691,161,0
566,65,0
367,130,1
43,38,1
636,115,1
767,45,1
130,60,0
620,109,0
231,47,0
454,148,0
484,108,1
66,3,0
381,93,0
579,60,1
336,62,0
336,130,1
268,123,0
749,17,0
247,73,1
12,172,1
291,159,0
472,99,1
553,105,0
562,33,1
755,33,1
181,106,0
441,6,1
581,54,1
644,115,1
163,121,0
53,123,0
9,115,1
189,17,0
170,161,0
481,134,1
302,38,1
29,8,0
322,99,1
163,134,1
577,99,1
656,33,1
68,33,1
188,29,1
229,98,1
636,38,1
376,115,1
318,144,0
120,134,1
74,38,1
433,99,1
668,55,1
133,51,1
540,51,1
434,9,0
49,99,1
553,97,1
399,60,0
617,51,1
119,45,0
792,143,0
279,150,0
99,99,1
741,99,1
318,98,1
376,51,1
120,24,0
192,67,1
638,57,0
104,41,0
584,6,1
558,6,1
671,6,1
402,56,0
305,14,1
85,143,0
40,99,1
472,144,0
277,117,0
617,99,1
525,45,1
775,154,0
186,51,1
664,60,1
263,33,1
27,32,0
152,27,0
45,52,0
479,98,1
779,164,0
716,99,1
186,97,1
595,171,0
163,60,1
394,86,0
416,51,1
147,115,0
302,127,1
730,97,0
660,134,1
391,91,0
508,134,1
103,106,0
117,133,0
439,90,0
227,99,1
221,63,1
486,152,0
173,19,0
376,24,0
333,115,1
614,98,0
282,40,0
368,30,0
261,72,1
139,48,0
43,115,1
9,165,0
307,151,1
192,97,1
198,51,1
451,130,0
507,172,0
434,38,0
564,136,0
119,99,1
660,115,1
557,6,1
118,31,0
291,45,1
612,77,0
183,70,0
133,148,0
113,44,0
647,45,1
469,6,1
222,51,1
704,45,1
119,134,1
124,173,0
244,132,0
479,99,1
756,137,0
779,142,0
389,45,1
417,123,0
81,134,1
313,23,0
33,55,0
302,99,1
696,161,0
700,115,1
279,27,0
689,6,1
700,29,1
291,83,0
774,134,0
12,151,1
137,124,1
216,124,1
80,53,0
118,51,1
792,18,0
70,99,0
278,151,1
741,60,1
214,45,1
384,51,1
548,128,1
712,99,1
271,51,1
700,99,1
780,81,0
442,91,0
211,70,0
337,45,1
769,99,1
11,121,0
692,26,0
758,36,0
552,142,0
115,130,1
211,86,0
558,115,1
411,6,1
708,168,0
10,162,1
462,134,0
512,122,0
359,71,0
614,54,1
221,38,1
99,45,1
331,165,0
307,51,1
528,128,0
303,32,0
537,121,0
159,130,0
650,78,0
275,43,0
131,139,0
468,148,0
716,6,1
286,76,0
192,51,1
705,99,1
49,45,1
433,51,1
490,125,0
399,54,1
610,124,1
479,19,0
334,95,0
16,51,1
539,75,0
576,8,0
238,99,1
364,60,1
751,125,0
556,116,0
94,99,1
755,134,1
770,99,0
618,161,0
473,106,0
142,99,1
760,76,0
614,58,0
775,160,0
47,134,1
340,6,1
101,85,0
560,99,1
426,99,1
228,33,1
668,102,1
426,51,1
172,118,0
513,22,0
271,38,1
426,153,0
494,118,1
731,26,0
516,164,0
779,102,0
783,67,1
775,82,0
576,162,1
267,144,0
364,99,1
357,33,1
378,38,0
564,118,0
614,121,0
298,41,0
718,99,1
496,66,0
741,45,1
489,121,0
40,51,1
581,6,1
302,51,1
789,163,0
745,37,0
218,67,1
192,75,0
234,162,1
708,99,1
253,33,1
622,111,0
295,118,0
682,127,1
137,27,0
210,31,0
772,130,1
468,107,0
118,97,1
416,172,1
136,33,1
495,128,0
119,151,1
451,150,0
188,99,1
469,51,1
779,33,1
47,38,1
387,49,0
236,132,0
223,153,0
213,89,0
428,39,0
94,170,0
108,114,0
625,88,1
181,9,0
75,48,0
298,155,0
476,120,0
38,49,0
209,51,1
701,154,0
479,31,1
637,143,0
683,33,1
781,15,0
134,33,1
562,154,0
227,115,1
547,72,1
336,86,0
552,99,1
489,48,0
253,51,1
229,152,0
364,124,1
505,49,0
791,1,0
474,99,1
608,109,0
700,6,1
755,62,0
65,99,1
28,51,1
648,124,0
571,6,0
39,43,0
244,90,0
82,56,0
260,108,0
457,41,0
9,7,0
380,51,1
191,92,0
446,38,0
84,118,0
640,167,0
358,95,0
96,102,0
30,162,1
483,55,0
684,171,0
512,168,0
300,116,0
480,9,0
323,60,0
12,33,1
229,29,1
582,45,1
63,45,1
323,58,1
214,99,1
86,12,0
680,52,0
227,113,1
278,161,0
446,51,1
216,67,1
110,90,0
59,45,0
672,7,0
222,134,1
94,51,1
519,16,0
684,99,1
696,98,0
218,35,0
39,1,0
137,60,1
247,105,0
245,136,0
210,173,0
234,134,1
384,151,1
440,119,0
345,45,1
716,12,0
63,51,1
732,51,1
549,51,1
317,33,1
478,99,1
323,84,1
140,134,1
602,51,1
584,99,1
217,51,1
759,139,0
707,42,0
775,57,0
660,67,1
85,10,0
479,51,1
57,101,0
749,116,0
434,51,1
454,154,0
80,162,1
21,83,0
737,62,0
194,16,0
741,63,1
691,143,0
671,75,0
440,99,1
215,20,0
579,83,0
273,95,0
467,134,1
584,124,1
452,33,1
704,45,1
689,51,1
704,99,1
33,161,0
174,55,0
98,113,1
708,6,1
333,99,1
728,84,0
85,51,1
516,77,0
355,73,0
310,99,1
176,99,1
156,33,1
198,162,1
85,103,0
316,50,0
490,6,1
209,99,1
735,54,1
54,76,0
88,115,1
783,33,1
674,133,0
192,130,1
595,51,1
617,105,0
308,141,0
251,53,0
339,64,0
205,6,1
475,130,1
359,16,0
664,6,1
438,130,1
319,124,1
522,60,1
240,134,1
731,45,1
237,9,0
156,45,1
522,67,1
216,18,0
445,134,1
701,146,0
321,112,0
179,25,0
188,3,0
169,7,0
637,33,1
586,162,1
494,168,0
85,63,1
539,101,0
222,33,1
397,107,0
786,134,1
772,33,1
65,120,0
654,115,1
142,98,1
137,51,1
249,51,1
117,128,0
529,63,0
51,34,0
319,6,1
264,14,1
410,51,1
155,67,1
168,84,0
196,109,0
741,73,0
525,91,0
689,33,1
735,25,0
10,99,1
700,51,1
548,162,0
472,33,1
140,99,1
437,21,0
42,167,0
18,98,1
123,99,1
2,72,1
279,56,0
47,151,1
421,2,1
718,51,1
112,153,0
337,134,1
683,97,0
378,16,0
499,151,0
638,135,0
742,6,1
532,97,1
728,8,0
11,54,1
516,38,0
586,33,1
287,111,0
244,144,0
143,79,0
84,169,0
376,33,1
200,173,0
416,38,1
438,33,1
616,111,0
151,47,0
536,51,1
553,38,1
283,147,0
710,2,0
612,67,1
313,59,0
673,124,0
292,26,0
302,115,1
25,98,1
616,33,1
426,172,0
414,151,1
353,6,1
305,88,1
618,59,0
656,124,1
567,141,0
200,99,1
526,157,0
477,163,0
30,99,1
558,85,0
451,57,0
598,4,0
435,108,0
246,127,0
351,133,0
292,162,1
718,55,1
188,72,1
527,52,0
490,121,0
109,107,0
703,99,1
307,172,1
440,51,1
233,11,0
305,141,0
510,3,0
98,6,1
451,33,1
305,51,1
639,171,0
340,33,1
294,172,1
474,51,1
552,73,1
399,130,0
460,173,0
254,111,0
552,162,1
137,115,1
261,171,1
696,27,0
429,86,0
104,59,0
490,142,0
221,151,1
195,6,1
503,63,0
553,14,1
553,115,1
467,79,0
163,125,0
478,45,1
87,15,0
612,134,1
691,81,0
21,99,1
727,97,0
784,162,1
243,51,1
582,151,1
73,43,0
25,7,0
591,172,1
323,134,1
